Date,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),rain_sum (mm),precipitation_hours (h),wind_speed_10m_max (m/s),wind_gusts_10m_max (m/s),wind_direction_10m_dominant (°),et0_fao_evapotranspiration (mm),unknown_discharge (m³/s),Kushi_discharge (m³/s),Longai_discharge (m³/s),Singla_discharge (m³/s),pressure_msl (hPa),soil_moisture_0_to_7cm (m³/m³),soil_moisture_7_to_28cm (m³/m³),soil_moisture_28_to_100cm (m³/m³),soil_moisture_100_to_255cm (m³/m³),flooded
2023-07-27,32.3,25.2,27.9,23.3,19,3.45,8.3,281,4.39,826.94,1206.81,93.19,5.21,1004.3,0.502,0.509,0.494,0.516,0
2023-07-28,31.6,24.7,27.5,17.9,20,3.05,7.1,291,3.28,863.97,1246.38,91.9,5.17,1001.9,0.505,0.513,0.503,0.515,0
2023-07-29,32.6,25.9,29.2,12.7,11,3.04,5.8,320,5.1,871.97,1260.83,90.2,5.1,1000.5,0.487,0.496,0.505,0.515,0
2023-07-30,34.4,26.5,30.6,0.3,3,2.5,4.8,114,5.34,871.97,1257.93,90.62,5.07,997.9,0.458,0.477,0.512,0.515,0
2023-07-31,35.2,26.5,31.1,1.6,2,4.03,7.4,64,5.61,873.98,1260.83,90.41,5.05,996.4,0.43,0.456,0.499,0.515,0
2023-08-01,35.8,27.2,31.4,1.0,4,7.05,13.0,98,6.05,880.05,1263.74,91.26,5.01,996.0,0.388,0.437,0.484,0.514,0
2023-08-02,32.7,26.0,28.7,23.0,14,3.41,8.5,323,3.73,876.0,1266.65,93.41,5.05,1000.4,0.452,0.432,0.474,0.513,0
2023-08-03,31.8,25.3,27.6,24.5,12,2.73,7.9,32,3.11,873.98,1272.5,95.83,5.14,1002.1,0.496,0.478,0.467,0.512,0
2023-08-04,30.1,25.2,27.3,42.8,18,4.88,9.3,195,2.46,20.43,2036.04,1591.21,25.67,1004.4,0.505,0.508,0.471,0.512,0
2023-08-05,32.0,25.5,27.6,49.2,22,3.32,7.2,203,3.47,896.43,1308.18,101.57,5.4,1004.0,0.506,0.512,0.484,0.511,0
2023-08-06,29.7,25.3,26.9,43.1,23,5.57,10.6,196,2.21,917.33,1323.34,99.93,5.49,1000.5,0.508,0.514,0.506,0.511,0
2023-08-07,29.5,25.2,26.6,18.8,23,4.02,7.1,154,2.01,969.51,1373.04,101.8,5.59,998.5,0.511,0.503,0.461,0.518,0
2023-08-08,29.7,25.3,27.0,23.1,23,4.4,8.8,178,2.04,999.0,1451.11,106.89,5.93,1001.5,0.51,0.511,0.459,0.516,0
2023-08-09,31.8,25.2,27.9,19.8,18,2.33,5.2,219,3.64,1068.05,1551.39,111.46,6.33,1004.4,0.5,0.504,0.459,0.514,0
2023-08-10,31.1,25.1,27.4,16.2,19,2.81,5.3,196,2.81,1296.18,1777.28,115.41,6.66,1005.5,0.503,0.509,0.47,0.513,0
2023-08-11,31.8,25.7,28.2,13.9,19,2.92,6.9,238,4.11,1424.61,1953.34,129.62,7.45,1004.2,0.5,0.504,0.484,0.512,0
2023-08-12,30.7,25.8,27.5,27.9,22,3.98,8.7,166,2.37,1424.61,1980.53,128.12,7.53,1002.8,0.509,0.513,0.499,0.512,0
2023-08-13,31.1,24.8,27.4,15.0,17,2.64,5.2,88,2.5,1398.59,1966.89,125.77,7.3,1004.2,0.502,0.509,0.497,0.512,0
2023-08-14,31.9,24.7,28.0,22.5,19,2.67,5.6,152,4.13,1392.16,1985.1,128.12,7.41,1004.2,0.5,0.508,0.504,0.511,0
2023-08-15,32.1,24.8,27.7,32.8,20,2.75,5.1,59,3.56,1373.04,1953.34,126.35,7.34,1004.3,0.501,0.505,0.516,0.514,0
2023-08-16,32.1,25.2,28.3,7.3,10,1.92,5.6,163,3.78,1351.07,1926.53,123.17,7.17,1003.5,0.487,0.491,0.512,0.518,0
2023-08-17,34.3,25.6,29.8,59.3,13,2.98,6.8,81,4.93,1344.86,1930.97,126.35,7.18,1002.9,0.478,0.485,0.5,0.517,0
2023-08-18,33.7,25.5,29.3,17.4,12,4.55,8.2,45,4.66,1376.21,1971.42,138.0,7.65,1004.6,0.489,0.489,0.509,0.517,0
2023-08-19,32.1,25.7,28.5,2.0,9,2.72,5.9,320,4.44,1357.31,1939.89,132.97,7.75,1006.0,0.488,0.492,0.492,0.516,0
2023-08-20,32.9,26.1,29.3,4.5,14,2.67,5.9,253,4.53,1329.45,1895.71,126.94,7.3,1005.3,0.482,0.489,0.481,0.515,0
2023-08-21,32.1,25.3,28.1,11.1,18,3.79,7.8,145,3.3,1323.34,1873.99,126.06,7.22,1004.9,0.488,0.483,0.471,0.514,0
2023-08-22,29.1,24.4,26.4,22.2,24,2.1,4.8,89,1.73,1326.39,1873.99,125.77,7.18,1005.7,0.512,0.51,0.472,0.513,0
2023-08-23,30.3,24.8,26.9,9.1,16,2.14,7.2,111,3.34,1314.22,1861.09,124.6,7.11,1003.6,0.498,0.499,0.472,0.512,0
2023-08-24,31.5,25.2,27.3,46.0,18,2.64,5.8,82,3.85,1317.26,1869.68,125.77,7.28,1001.8,0.503,0.505,0.472,0.511,0
2023-08-25,31.4,25.4,27.5,30.9,18,2.44,6.3,104,3.45,1335.6,1895.71,127.82,7.45,1001.3,0.504,0.51,0.481,0.511,0
2023-08-26,29.5,25.0,26.3,69.9,24,6.25,12.1,208,1.86,1344.86,1908.85,129.02,7.39,1001.8,0.511,0.511,0.512,0.512,0
2023-08-27,29.3,24.8,26.7,69.6,24,4.74,9.3,235,2.4,1382.57,1953.34,135.77,7.65,1001.9,0.509,0.515,0.512,0.517,0
2023-08-28,31.6,23.9,27.0,32.7,17,2.6,5.4,356,3.23,1488.36,2088.3,141.89,8.16,1003.0,0.501,0.492,0.499,0.517,0
2023-08-29,33.3,25.0,28.6,1.3,2,1.92,4.4,311,4.98,1544.25,2141.89,132.05,7.81,1002.9,0.474,0.479,0.505,0.516,0
2023-08-30,35.2,25.8,30.0,0.1,1,2.69,5.3,143,5.4,1562.15,2141.89,128.72,7.95,1003.8,0.436,0.459,0.491,0.515,0
2023-08-31,33.2,25.6,29.4,9.2,9,2.31,4.8,149,4.61,1537.15,2112.49,124.03,7.83,1005.1,0.43,0.448,0.478,0.515,0
2023-09-01,31.7,25.4,28.3,7.7,10,2.11,5.3,169,3.16,1526.57,2083.49,122.59,7.67,1005.0,0.497,0.504,0.477,0.514,0
2023-09-02,33.0,25.5,28.1,11.5,6,2.26,6.1,341,3.84,1547.82,2097.94,125.47,7.65,1003.5,0.491,0.501,0.476,0.513,0
2023-09-03,34.9,25.3,30.2,16.8,6,2.91,7.2,120,5.24,1576.61,2132.04,129.62,7.87,1001.7,0.479,0.495,0.47,0.512,0
2023-09-04,35.2,25.5,30.3,0.0,0,2.12,5.1,65,5.05,1569.36,2141.89,130.22,7.81,1001.3,0.474,0.494,0.471,0.511,0
2023-09-05,36.6,25.9,30.9,0.0,0,3.72,7.6,88,5.4,1554.97,2117.36,129.62,7.61,1001.7,0.449,0.474,0.466,0.51,0
2023-09-06,35.6,25.3,30.6,19.1,7,3.57,7.5,103,5.33,1526.57,2073.91,124.31,7.41,1003.6,0.439,0.46,0.46,0.509,0
2023-09-07,30.9,24.9,27.9,28.2,20,2.56,6.5,80,3.23,1495.24,2040.74,123.74,7.22,1005.2,0.501,0.496,0.458,0.509,0
2023-09-08,31.3,24.7,26.9,20.5,20,4.34,8.9,44,3.03,1481.52,2022.02,126.06,7.17,1007.1,0.503,0.51,0.477,0.508,0
2023-09-09,31.9,25.0,28.5,12.3,7,3.64,6.5,300,3.97,1491.79,2031.36,126.94,7.38,1004.5,0.488,0.501,0.487,0.508,0
2023-09-10,32.4,25.9,28.7,7.3,14,2.02,5.4,212,4.13,1512.56,2064.38,132.35,7.61,1002.4,0.484,0.488,0.482,0.507,0
2023-09-11,32.6,25.3,28.5,25.1,17,3.35,5.7,182,4.37,1516.05,2078.7,135.46,7.45,1002.1,0.497,0.504,0.485,0.507,0
2023-09-12,32.3,25.1,28.3,17.9,14,3.26,5.8,157,3.81,1540.7,2102.78,142.22,7.83,1002.7,0.499,0.509,0.489,0.507,0
2023-09-13,32.2,24.9,28.5,26.7,9,2.72,6.5,147,3.57,1558.55,2136.96,146.91,8.2,1003.3,0.488,0.498,0.515,0.508,0
2023-09-14,32.4,25.5,28.4,8.4,8,3.57,8.2,131,4.13,1523.05,2097.94,145.55,7.71,1005.7,0.492,0.484,0.513,0.514,0
2023-09-15,33.2,25.8,29.4,0.2,2,1.87,4.0,267,4.71,1519.55,2122.24,152.11,7.97,1006.3,0.466,0.47,0.503,0.514,0
2023-09-16,33.2,25.9,29.4,1.3,4,2.83,5.4,311,4.53,1516.05,2107.63,151.76,8.04,1005.1,0.442,0.458,0.493,0.514,0
2023-09-17,34.7,26.0,30.0,5.1,2,2.45,7.6,161,4.94,1498.69,2069.14,146.23,7.89,1002.6,0.419,0.442,0.484,0.513,0
2023-09-18,32.3,25.5,28.5,2.9,9,3.47,6.2,189,3.53,1471.31,2031.36,143.88,7.69,1004.4,0.436,0.43,0.477,0.512,0
2023-09-19,30.8,25.4,27.3,11.1,14,2.35,5.8,53,2.45,1464.55,2031.36,149.66,7.73,1007.4,0.499,0.502,0.474,0.511,0
2023-09-20,32.8,24.6,27.7,40.2,15,2.79,5.8,76,3.91,1474.71,2040.74,150.71,7.81,1007.9,0.502,0.506,0.478,0.511,0
2023-09-21,31.2,24.1,26.7,48.3,20,3.91,7.2,52,3.64,1481.52,2026.68,147.59,7.57,1009.1,0.505,0.515,0.498,0.51,0
2023-09-22,30.6,23.7,26.3,13.6,19,3.13,8.2,20,3.83,1540.7,2112.49,158.96,7.93,1009.2,0.496,0.51,0.514,0.511,0
2023-09-23,31.9,24.3,26.8,5.7,7,4.8,9.1,332,4.09,1569.36,2151.78,158.96,8.1,1008.7,0.498,0.497,0.512,0.512,0
2023-09-24,32.4,24.7,28.2,0.5,4,2.02,4.3,286,4.39,1558.55,2136.96,154.96,7.85,1006.9,0.48,0.489,0.508,0.512,0
2023-09-25,32.9,24.8,28.6,0.1,1,2.5,4.9,311,4.37,1540.7,2097.94,151.76,7.73,1006.5,0.461,0.474,0.501,0.511,0
2023-09-26,33.0,25.3,29.1,0.4,4,2.56,5.0,7,4.45,1502.14,2050.16,148.97,7.53,1006.2,0.466,0.469,0.492,0.511,0
2023-09-27,33.1,26.0,29.2,0.1,1,2.42,4.6,27,4.31,1471.31,2003.47,145.55,7.39,1004.9,0.44,0.457,0.485,0.511,0
2023-09-28,35.4,26.6,30.6,0.0,0,2.42,4.8,53,4.72,1441.12,1957.84,141.89,7.2,1003.3,0.414,0.443,0.478,0.51,0
2023-09-29,35.5,26.6,30.6,0.0,0,5.5,10.3,80,5.0,1414.79,1922.09,138.64,7.02,1003.8,0.391,0.43,0.469,0.509,0
2023-09-30,29.5,25.1,27.2,41.1,17,3.4,10.6,139,1.85,1395.37,1891.34,135.77,6.87,1005.8,0.488,0.452,0.46,0.509,0
2023-10-01,32.7,25.5,28.5,25.5,10,2.11,4.8,89,4.17,1388.95,1882.65,138.0,6.89,1005.1,0.492,0.495,0.457,0.508,0
2023-10-02,32.4,24.7,28.2,15.2,10,2.13,4.6,80,4.1,1401.81,1904.46,144.55,7.18,1006.5,0.495,0.505,0.47,0.507,0
2023-10-03,32.1,24.8,27.6,7.0,6,4.1,7.0,118,3.96,1414.79,1922.09,146.57,7.36,1008.2,0.497,0.505,0.477,0.507,0
2023-10-04,31.6,24.7,27.5,5.5,10,3.49,7.9,23,3.37,1395.37,1895.71,141.56,7.05,1008.4,0.498,0.501,0.49,0.506,0
2023-10-05,29.2,23.8,26.3,29.6,19,4.18,8.9,9,1.68,1385.76,1882.65,138.32,6.94,1006.8,0.497,0.503,0.492,0.506,0
2023-10-06,25.5,23.8,24.8,53.7,23,3.14,6.7,67,0.44,1395.37,1913.26,145.55,7.07,1006.5,0.511,0.507,0.504,0.516,0
2023-10-07,30.8,23.4,26.3,38.8,19,3.86,10.4,317,2.99,1388.95,1944.36,148.62,7.3,1007.6,0.501,0.503,0.47,0.516,0
2023-10-08,28.3,23.3,25.3,24.1,21,2.64,7.8,67,2.51,1388.95,1966.89,151.05,7.53,1008.9,0.507,0.511,0.476,0.515,0
2023-10-09,29.7,23.5,26.1,6.3,12,2.42,6.5,98,3.12,1382.57,1966.89,151.05,7.71,1010.0,0.501,0.502,0.478,0.514,0
2023-10-10,31.7,23.6,27.6,0.4,2,1.92,4.2,27,4.1,1382.57,1989.67,146.23,7.3,1009.3,0.483,0.497,0.483,0.513,0
2023-10-11,31.5,23.3,27.4,6.6,7,3.34,7.3,279,3.81,1341.77,1886.99,136.4,6.96,1009.7,0.476,0.486,0.475,0.513,0
2023-10-12,30.5,22.6,26.1,2.0,10,3.1,5.8,94,3.61,1314.22,1844.02,132.97,6.83,1012.0,0.496,0.498,0.47,0.512,0
2023-10-13,29.9,22.8,26.0,0.3,3,2.55,5.9,90,3.09,1290.22,1797.87,129.62,6.62,1012.3,0.475,0.49,0.467,0.511,0
2023-10-14,30.5,22.7,25.8,2.4,8,2.35,5.4,69,3.74,1266.65,1765.04,127.53,6.5,1011.1,0.454,0.47,0.46,0.51,0
2023-10-15,30.5,21.6,26.1,0.2,2,1.86,3.9,45,3.85,1243.51,1736.8,125.47,6.4,1010.0,0.434,0.455,0.454,0.509,0
2023-10-16,31.8,21.4,26.5,0.0,0,2.3,4.1,17,4.13,1217.99,1701.16,122.88,6.26,1010.8,0.413,0.441,0.449,0.508,0
2023-10-17,31.5,21.9,26.3,0.0,0,1.91,4.5,66,3.88,1192.99,1662.41,120.34,6.14,1011.7,0.398,0.43,0.444,0.507,0
2023-10-18,31.3,21.4,25.8,0.0,0,2.02,4.0,34,3.89,1165.81,1628.3,117.85,6.03,1012.1,0.386,0.423,0.44,0.507,0
2023-10-19,30.9,20.9,25.6,0.0,0,2.37,3.2,356,4.0,1141.88,1591.21,115.41,5.9,1012.8,0.373,0.414,0.437,0.506,0
2023-10-20,31.4,20.2,25.1,0.0,0,2.06,4.5,27,3.99,1118.44,1558.55,113.02,5.79,1012.9,0.359,0.405,0.434,0.505,0
2023-10-21,32.1,20.4,26.0,0.0,0,2.2,3.9,25,4.06,1092.96,1526.57,110.69,5.7,1013.0,0.348,0.399,0.43,0.504,0
2023-10-22,32.8,22.2,27.2,0.0,0,2.02,4.9,81,3.88,1068.05,1495.24,108.4,5.59,1013.0,0.34,0.396,0.428,0.503,0
2023-10-23,29.9,22.7,25.7,8.8,6,2.31,8.2,60,2.8,1046.13,1461.18,106.15,5.49,1012.3,0.358,0.387,0.425,0.502,0
2023-10-24,28.7,22.4,25.0,0.4,4,2.78,5.9,79,1.99,1024.65,1431.19,104.44,5.4,1010.8,0.325,0.379,0.422,0.502,0
2023-10-25,30.3,21.0,25.0,0.0,0,2.65,4.6,82,2.5,1005.93,1408.29,103.23,5.31,1011.6,0.317,0.374,0.418,0.501,0
2023-10-26,28.9,21.1,24.8,3.5,8,3.51,6.7,344,2.98,989.83,1388.95,101.8,5.24,1012.7,0.32,0.367,0.414,0.5,0
2023-10-27,30.3,20.4,25.1,0.1,1,2.02,4.8,25,3.47,983.01,1373.04,100.62,5.15,1011.9,0.311,0.357,0.411,0.499,0
2023-10-28,30.3,20.4,25.1,0.0,0,2.18,4.0,5,3.55,992.12,1376.21,101.33,5.15,1012.1,0.301,0.353,0.407,0.498,0
2023-10-29,31.3,20.0,25.2,0.0,0,2.14,3.7,3,3.76,976.24,1360.44,99.0,5.07,1012.1,0.293,0.351,0.405,0.498,0
2023-10-30,32.0,20.7,25.7,0.0,0,1.84,4.6,49,3.71,956.19,1332.52,96.95,4.97,1012.9,0.285,0.348,0.401,0.497,0
2023-10-31,33.2,21.2,26.6,0.0,0,2.56,4.5,40,3.86,936.56,1305.17,94.94,4.87,1013.6,0.277,0.339,0.396,0.496,0
2023-11-01,33.1,20.5,25.7,0.0,0,2.12,3.7,357,3.78,915.22,1278.38,92.97,4.79,1013.3,0.268,0.335,0.395,0.495,0
2023-11-02,32.1,20.4,25.5,0.0,0,2.01,3.7,34,3.67,896.43,1252.14,91.26,4.7,1012.3,0.262,0.331,0.392,0.494,0
2023-11-03,30.7,20.0,25.0,0.0,0,2.0,4.3,9,3.5,878.02,1226.44,89.36,4.62,1010.9,0.255,0.328,0.391,0.494,0
2023-11-04,30.3,20.3,24.8,0.0,0,2.2,4.8,82,3.42,859.99,1201.26,87.51,4.55,1011.6,0.253,0.33,0.393,0.493,0
2023-11-05,30.8,18.5,24.6,0.0,0,2.02,4.3,33,3.52,842.33,1176.61,85.9,4.47,1013.3,0.247,0.326,0.391,0.492,0
2023-11-06,30.9,18.2,24.1,0.0,0,2.28,3.7,356,3.53,825.04,1155.11,84.31,4.4,1013.2,0.247,0.326,0.39,0.491,0
2023-11-07,30.3,18.1,23.7,0.0,0,2.15,4.1,349,3.35,808.1,1131.4,82.75,4.32,1012.5,0.252,0.33,0.391,0.491,0
2023-11-08,28.9,18.0,22.9,0.0,0,2.15,5.1,41,3.22,791.5,1110.73,81.04,4.25,1012.4,0.257,0.331,0.389,0.49,0
2023-11-09,29.1,18.1,23.2,0.0,0,1.98,4.9,40,3.32,777.04,1087.93,79.54,4.19,1013.3,0.256,0.33,0.387,0.489,0
2023-11-10,29.9,18.7,23.6,0.0,0,2.33,3.8,50,3.35,761.08,1068.05,78.07,4.12,1014.1,0.255,0.331,0.388,0.489,0
2023-11-11,30.3,18.6,23.8,0.0,0,2.33,4.0,29,3.36,747.17,1048.54,76.8,4.06,1014.4,0.254,0.331,0.389,0.488,0
2023-11-12,30.9,18.0,24.0,0.0,0,2.19,3.8,40,3.4,733.51,1029.39,75.38,3.99,1014.6,0.257,0.333,0.391,0.488,0
2023-11-13,31.0,17.6,24.0,0.0,0,2.01,3.8,52,3.36,720.11,1010.58,73.99,3.93,1014.6,0.252,0.33,0.389,0.487,0
2023-11-14,31.1,18.3,24.9,0.0,0,2.83,4.8,64,3.46,705.32,992.12,72.62,3.88,1014.3,0.247,0.326,0.386,0.486,0
2023-11-15,31.4,20.2,26.1,0.0,0,2.06,5.3,55,3.11,692.43,973.99,71.44,3.81,1014.7,0.244,0.325,0.385,0.486,0
2023-11-16,28.7,22.2,25.4,1.5,5,3.08,5.2,68,1.52,681.34,958.4,70.12,3.75,1016.1,0.244,0.322,0.384,0.485,0
2023-11-17,23.1,19.6,21.6,72.5,21,6.82,14.3,87,0.78,668.88,940.89,69.15,3.7,1014.0,0.432,0.393,0.386,0.485,0
2023-11-18,27.9,19.5,23.0,0.0,0,1.81,4.3,82,2.58,703.69,1008.25,88.33,4.04,1014.5,0.491,0.496,0.407,0.484,0
2023-11-19,28.8,19.1,23.2,0.0,0,1.96,4.8,68,2.99,731.82,1085.43,92.97,4.26,1014.8,0.47,0.479,0.412,0.484,0
2023-11-20,28.5,17.6,22.8,0.0,0,2.06,4.5,40,2.94,752.36,1072.99,87.72,4.2,1014.7,0.451,0.466,0.411,0.484,0
2023-11-21,27.2,18.8,22.6,0.0,0,2.4,4.3,81,2.09,718.45,1053.39,77.7,4.06,1013.1,0.439,0.456,0.408,0.483,0
2023-11-22,27.0,18.7,22.1,0.0,0,2.21,4.3,56,2.55,702.07,1015.25,74.86,3.93,1012.6,0.429,0.447,0.407,0.483,0
2023-11-23,27.4,18.5,22.0,0.0,0,2.0,4.4,63,2.72,686.07,985.28,72.62,3.82,1012.3,0.417,0.438,0.404,0.483,0
2023-11-24,27.5,16.9,21.4,0.0,0,2.15,4.2,62,2.82,670.43,958.4,70.78,3.73,1013.8,0.404,0.43,0.401,0.482,0
2023-11-25,27.5,14.9,20.7,0.0,0,2.22,4.0,48,2.83,656.66,936.56,69.15,3.66,1015.5,0.393,0.421,0.399,0.482,0
2023-11-26,28.5,14.9,20.8,0.0,0,2.3,5.1,66,2.93,643.17,915.22,67.87,3.58,1015.7,0.381,0.414,0.397,0.481,0
2023-11-27,28.6,14.7,21.9,0.0,0,2.7,4.8,65,2.84,631.41,898.5,66.61,3.52,1014.3,0.368,0.405,0.393,0.481,0
2023-11-28,27.9,16.8,21.3,0.0,0,2.14,3.9,54,2.63,621.3,882.08,65.37,3.46,1013.2,0.358,0.397,0.391,0.481,0
2023-11-29,27.6,16.5,21.3,0.0,0,2.1,4.2,54,2.48,609.94,865.96,64.31,3.41,1014.2,0.352,0.393,0.391,0.48,0
2023-11-30,28.5,17.3,21.6,0.0,0,2.33,4.1,63,2.7,600.17,852.1,63.42,3.36,1014.4,0.345,0.388,0.39,0.48,0
2023-12-01,28.5,17.6,22.1,0.0,0,2.22,4.0,64,2.81,590.56,838.46,62.39,3.31,1013.6,0.333,0.38,0.388,0.479,0
2023-12-02,28.2,17.6,22.0,0.0,0,2.4,4.6,47,2.55,581.1,825.04,61.52,3.27,1014.2,0.327,0.376,0.388,0.479,0
2023-12-03,28.5,17.0,22.1,0.0,0,2.62,3.9,53,2.7,571.8,811.83,60.66,3.22,1014.1,0.324,0.374,0.389,0.479,0
2023-12-04,28.2,16.4,22.4,0.0,0,2.06,4.1,20,2.63,563.94,800.68,59.81,3.17,1012.7,0.321,0.372,0.39,0.478,0
2023-12-05,24.7,18.5,21.9,0.0,0,2.24,4.1,84,1.16,556.19,787.86,59.12,3.12,1013.8,0.323,0.373,0.392,0.478,0
2023-12-06,25.2,18.3,22.7,1.5,3,2.26,4.6,331,1.23,548.54,778.83,58.43,3.08,1014.3,0.322,0.37,0.391,0.478,0
2023-12-07,22.1,19.8,20.9,22.0,24,2.02,3.6,1,0.62,542.25,768.13,57.88,3.06,1012.6,0.407,0.371,0.391,0.477,0
2023-12-08,24.1,18.6,21.1,0.5,2,2.42,5.7,91,1.39,547.28,778.83,61.37,3.08,1012.0,0.486,0.474,0.392,0.477,0
2023-12-09,25.5,17.6,20.9,0.4,4,2.51,4.5,264,2.25,561.34,804.38,64.46,3.16,1012.8,0.471,0.471,0.394,0.477,0
2023-12-10,24.4,15.7,19.6,0.0,0,2.27,4.3,67,2.1,598.79,840.4,70.12,3.31,1013.1,0.466,0.465,0.394,0.477,0
2023-12-11,25.0,15.8,19.5,0.0,0,2.28,3.9,57,2.29,618.44,859.99,68.5,3.29,1013.3,0.452,0.458,0.395,0.476,0
2023-12-12,25.0,16.3,19.9,0.0,0,1.91,4.7,14,2.19,617.02,861.98,66.92,3.25,1012.5,0.44,0.45,0.396,0.476,0
2023-12-13,24.1,13.8,18.5,0.0,0,2.3,4.9,230,2.19,605.74,848.18,65.37,3.18,1014.1,0.433,0.444,0.397,0.476,0
2023-12-14,23.7,13.5,17.8,0.1,1,2.33,4.2,64,2.28,591.93,830.76,63.86,3.12,1016.7,0.426,0.439,0.396,0.475,0
2023-12-15,24.1,13.0,17.6,0.0,0,2.38,4.0,11,2.34,581.1,813.7,62.68,3.07,1015.6,0.418,0.434,0.396,0.475,0
2023-12-16,23.8,12.4,17.4,0.0,0,2.51,4.1,43,2.32,569.16,784.24,61.52,3.03,1015.2,0.411,0.429,0.397,0.475,0
2023-12-17,24.2,12.3,17.9,0.0,0,1.97,4.4,68,2.29,560.05,764.6,60.52,2.99,1015.4,0.404,0.424,0.397,0.474,0
2023-12-18,24.1,12.1,17.5,0.0,0,1.98,4.2,24,2.27,551.08,750.62,59.39,2.94,1016.1,0.397,0.419,0.397,0.474,0
2023-12-19,24.7,12.7,17.7,0.0,0,2.48,3.6,14,2.46,542.25,738.61,58.43,2.91,1016.2,0.389,0.414,0.396,0.474,0
2023-12-20,25.3,13.6,19.0,0.0,0,2.28,3.8,52,2.33,534.8,726.78,57.48,2.86,1015.1,0.379,0.407,0.393,0.474,0
2023-12-21,25.8,14.0,19.1,0.0,0,2.28,5.1,73,2.53,527.45,715.14,56.54,2.84,1014.9,0.366,0.398,0.391,0.473,0
2023-12-22,26.0,13.9,19.2,0.0,0,2.44,5.3,71,2.59,520.19,705.32,55.62,2.79,1016.0,0.356,0.393,0.39,0.473,0
2023-12-23,25.3,14.8,20.2,0.0,0,2.31,5.2,74,1.81,514.23,695.63,54.98,2.77,1017.8,0.35,0.388,0.389,0.473,0
2023-12-24,24.1,17.0,20.2,2.7,9,2.91,5.5,86,1.85,508.33,687.65,54.21,2.73,1018.4,0.35,0.383,0.387,0.472,0
2023-12-25,24.9,14.6,19.4,0.0,0,2.4,4.7,65,2.38,507.16,679.77,53.7,2.71,1017.2,0.356,0.378,0.384,0.472,0
2023-12-26,25.7,14.7,19.5,0.0,0,2.26,5.0,52,2.28,510.68,695.63,53.58,2.7,1017.6,0.349,0.377,0.384,0.472,0
2023-12-27,25.8,15.0,19.8,0.0,0,1.99,4.5,65,2.4,501.34,694.02,53.08,2.66,1017.3,0.341,0.373,0.383,0.472,0
2023-12-28,25.8,14.3,19.7,0.0,0,2.06,4.0,55,2.32,497.88,690.83,52.7,2.64,1016.8,0.333,0.369,0.381,0.471,0
2023-12-29,26.3,14.0,19.5,0.0,0,2.53,3.6,66,2.5,494.45,684.49,52.21,2.61,1016.0,0.327,0.366,0.38,0.471,0
2023-12-30,26.4,13.8,19.5,0.0,0,2.32,3.5,55,2.52,489.91,679.77,51.72,2.59,1015.0,0.322,0.364,0.379,0.471,0
2023-12-31,25.9,13.5,18.9,0.0,0,2.41,3.9,62,2.5,486.53,673.53,51.24,2.56,1015.2,0.317,0.361,0.379,0.47,0
2024-01-01,25.1,13.9,18.2,0.0,0,2.3,5.2,69,2.33,483.17,667.34,50.76,2.54,1015.1,0.315,0.362,0.381,0.47,0
2024-01-02,24.7,12.7,17.9,0.0,0,2.16,5.2,4,2.28,478.73,662.74,50.4,2.52,1015.1,0.314,0.362,0.384,0.47,0
2024-01-03,24.7,12.9,17.8,0.0,0,2.48,5.2,43,2.29,475.43,656.66,49.93,2.48,1014.8,0.315,0.364,0.388,0.469,0
2024-01-04,24.3,12.2,17.1,0.0,0,2.3,4.6,72,2.27,473.24,652.13,49.58,2.46,1015.3,0.317,0.367,0.393,0.469,0
2024-01-05,24.0,12.5,17.0,0.0,0,2.28,3.9,50,2.35,463.52,607.13,49.12,2.44,1016.1,0.321,0.371,0.399,0.469,0
2024-01-06,23.9,12.8,17.7,0.0,0,2.35,4.5,102,2.28,459.26,579.76,48.77,2.41,1016.3,0.324,0.375,0.403,0.469,0
2024-01-07,24.5,12.8,17.8,0.0,0,2.26,3.9,68,2.43,456.09,571.8,48.43,2.39,1016.7,0.324,0.375,0.404,0.469,0
2024-01-08,24.2,12.7,17.7,0.0,0,2.28,4.1,96,2.32,452.94,565.24,48.09,2.37,1016.8,0.323,0.374,0.404,0.468,0
2024-01-09,23.5,13.2,17.4,0.0,0,2.28,4.3,180,2.33,450.86,560.05,47.75,2.34,1015.5,0.324,0.376,0.406,0.468,0
2024-01-10,22.8,12.6,16.6,0.0,0,2.25,4.4,193,2.11,448.78,556.19,47.53,2.33,1014.9,0.327,0.378,0.409,0.468,0
2024-01-11,21.9,11.4,15.8,0.0,0,2.02,4.1,139,1.88,443.63,542.25,47.08,2.3,1016.0,0.335,0.385,0.416,0.468,0
2024-01-12,22.3,11.6,15.9,0.0,0,2.3,4.4,223,2.15,439.55,531.11,46.75,2.28,1014.8,0.34,0.388,0.421,0.468,0
2024-01-13,21.6,11.9,15.7,0.0,0,2.22,4.4,323,1.88,437.53,525.02,46.42,2.25,1015.0,0.343,0.389,0.423,0.468,0
2024-01-14,22.6,12.2,16.3,0.0,0,2.25,3.9,34,2.04,435.52,521.4,46.21,2.24,1014.8,0.343,0.389,0.424,0.467,0
2024-01-15,23.5,12.4,17.0,0.0,0,2.55,4.3,277,2.17,438.54,543.5,45.88,2.22,1014.1,0.343,0.388,0.424,0.467,0
