latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
24.700005,92.45001,NaN,0,GMT,GMT

time,river_discharge (m³/s)
2021-11-03,4.15
2021-11-04,4.09
2021-11-05,4.04
2021-11-06,3.98
2021-11-07,3.92
2021-11-08,3.86
2021-11-09,3.81
2021-11-10,3.75
2021-11-11,3.70
2021-11-12,3.66
2021-11-13,3.61
2021-11-14,3.56
2021-11-15,3.52
2021-11-16,3.47
2021-11-17,3.43
2021-11-18,3.39
2021-11-19,3.35
2021-11-20,3.30
2021-11-21,3.26
2021-11-22,3.22
2021-11-23,3.18
2021-11-24,3.15
2021-11-25,3.11
2021-11-26,3.07
2021-11-27,3.05
2021-11-28,3.00
2021-11-29,2.97
2021-11-30,2.94
2021-12-01,2.91
2021-12-02,2.87
2021-12-03,2.85
2021-12-04,2.81
2021-12-05,2.79
2021-12-06,2.97
2021-12-07,3.12
2021-12-08,3.14
2021-12-09,3.06
2021-12-10,2.98
2021-12-11,2.92
2021-12-12,2.86
2021-12-13,2.81
2021-12-14,2.77
2021-12-15,2.73
2021-12-16,2.71
2021-12-17,2.67
2021-12-18,2.64
2021-12-19,2.61
2021-12-20,2.58
2021-12-21,2.56
2021-12-22,2.53
2021-12-23,2.52
2021-12-24,2.50
2021-12-25,2.48
2021-12-26,2.45
2021-12-27,2.44
2021-12-28,2.42
2021-12-29,2.39
2021-12-30,2.37
2021-12-31,2.36
2022-01-01,2.34
2022-01-02,2.33
2022-01-03,2.31
2022-01-04,2.28
2022-01-05,2.27
2022-01-06,2.25
2022-01-07,2.25
2022-01-08,2.22
2022-01-09,2.22
2022-01-10,2.18
2022-01-11,2.16
2022-01-12,2.16
2022-01-13,2.13
2022-01-14,2.13
2022-01-15,2.13
2022-01-16,2.11
2022-01-17,2.09
2022-01-18,2.09
2022-01-19,2.08
2022-01-20,2.06
2022-01-21,2.06
2022-01-22,2.06
2022-01-23,2.05
2022-01-24,2.05
2022-01-25,2.03
2022-01-26,2.05
2022-01-27,2.08
2022-01-28,2.08
2022-01-29,2.08
2022-01-30,2.06
2022-01-31,2.06
2022-02-01,2.05
2022-02-02,2.05
2022-02-03,2.05
2022-02-04,2.06
2022-02-05,2.08
2022-02-06,2.09
2022-02-07,2.06
2022-02-08,2.03
2022-02-09,2.01
2022-02-10,2.00
2022-02-11,1.99
2022-02-12,1.97
2022-02-13,1.95
2022-02-14,1.94
2022-02-15,1.92
2022-02-16,1.90
2022-02-17,1.89
2022-02-18,1.89
2022-02-19,1.88
2022-02-20,1.88
2022-02-21,1.84
2022-02-22,1.81
2022-02-23,1.78
2022-02-24,1.78
2022-02-25,1.78
2022-02-26,1.78
2022-02-27,1.78
2022-02-28,1.78
2022-03-01,1.78
2022-03-02,1.78
2022-03-03,1.78
2022-03-04,1.75
2022-03-05,1.75
2022-03-06,1.75
2022-03-07,1.72
2022-03-08,1.72
2022-03-09,1.72
2022-03-10,1.69
2022-03-11,1.65
2022-03-12,1.65
2022-03-13,1.65
2022-03-14,1.65
2022-03-15,1.69
2022-03-16,1.69
2022-03-17,1.69
2022-03-18,1.69
2022-03-19,1.69
2022-03-20,1.69
2022-03-21,1.69
2022-03-22,1.69
2022-03-23,1.69
2022-03-24,1.72
2022-03-25,1.75
2022-03-26,1.88
2022-03-27,1.94
2022-03-28,1.94
2022-03-29,1.90
2022-03-30,1.88
2022-03-31,1.88
2022-04-01,1.84
2022-04-02,1.84
2022-04-03,1.84
2022-04-04,1.84
2022-04-05,1.84
2022-04-06,1.81
2022-04-07,1.81
2022-04-08,1.78
2022-04-09,1.78
2022-04-10,1.78
2022-04-11,1.90
2022-04-12,2.03
2022-04-13,2.03
2022-04-14,2.00
2022-04-15,2.00
2022-04-16,1.97
2022-04-17,1.97
2022-04-18,2.00
2022-04-19,2.00
2022-04-20,2.06
2022-04-21,2.09
2022-04-22,2.13
2022-04-23,2.18
2022-04-24,2.22
2022-04-25,2.18
2022-04-26,2.16
2022-04-27,2.16
2022-04-28,2.13
2022-04-29,2.09
2022-04-30,2.06
2022-05-01,2.09
2022-05-02,2.09
2022-05-03,2.18
2022-05-04,2.31
2022-05-05,2.37
2022-05-06,2.34
2022-05-07,2.31
2022-05-08,2.25
2022-05-09,2.25
2022-05-10,2.28
2022-05-11,2.40
2022-05-12,2.62
2022-05-13,2.94
2022-05-14,3.32
2022-05-15,3.62
2022-05-16,3.91
2022-05-17,4.13
2022-05-18,4.25
2022-05-19,4.28
2022-05-20,4.28
2022-05-21,4.28
2022-05-22,4.28
2022-05-23,4.25
2022-05-24,4.19
2022-05-25,4.22
2022-05-26,4.28
2022-05-27,4.31
2022-05-28,4.28
2022-05-29,4.28
2022-05-30,4.31
2022-05-31,4.35
2022-06-01,4.41
2022-06-02,4.50
2022-06-03,4.69
2022-06-04,5.00
2022-06-05,5.22
2022-06-06,5.34
2022-06-07,5.37
2022-06-08,5.37
2022-06-09,5.47
2022-06-10,5.62
2022-06-11,5.68
2022-06-12,5.62
2022-06-13,5.59
2022-06-14,5.62
2022-06-15,5.75
2022-06-16,6.06
2022-06-17,6.50
2022-06-18,8.82
2022-06-19,10.53
2022-06-20,10.78
2022-06-21,10.51
2022-06-22,10.09
2022-06-23,9.79
2022-06-24,9.52
2022-06-25,9.28
2022-06-26,9.02
2022-06-27,8.79
2022-06-28,8.62
2022-06-29,8.51
2022-06-30,8.40
2022-07-01,8.29
2022-07-02,8.18
2022-07-03,8.08
2022-07-04,7.93
2022-07-05,7.91
2022-07-06,7.91
2022-07-07,7.81
2022-07-08,7.67
2022-07-09,7.57
2022-07-10,7.63
2022-07-11,7.77
2022-07-12,7.85
2022-07-13,7.83
2022-07-14,7.75
2022-07-15,7.71
2022-07-16,7.77
2022-07-17,7.99
2022-07-18,8.23
2022-07-19,8.23
2022-07-20,8.10
2022-07-21,8.02
2022-07-22,8.04
2022-07-23,8.25
2022-07-24,8.55
2022-07-25,8.68
2022-07-26,8.68
2022-07-27,8.62
2022-07-28,8.46
2022-07-29,8.29
2022-07-30,8.20
2022-07-31,8.12
2022-08-01,8.12
2022-08-02,8.04
2022-08-03,7.95
2022-08-04,7.91
2022-08-05,7.85
2022-08-06,7.71
2022-08-07,7.63
2022-08-08,7.65
2022-08-09,7.91
2022-08-10,8.10
2022-08-11,8.08
2022-08-12,7.95
2022-08-13,7.79
2022-08-14,7.61
2022-08-15,7.53
2022-08-16,7.49
2022-08-17,7.41
2022-08-18,7.26
2022-08-19,7.11
2022-08-20,6.96
2022-08-21,6.87
2022-08-22,6.83
2022-08-23,6.80
2022-08-24,6.74
2022-08-25,6.71
2022-08-26,6.59
2022-08-27,6.48
2022-08-28,6.46
2022-08-29,6.45
2022-08-30,6.36
2022-08-31,6.24
2022-09-01,6.13
2022-09-02,6.10
2022-09-03,6.13
2022-09-04,6.21
2022-09-05,6.31
2022-09-06,6.36
2022-09-07,6.33
2022-09-08,6.21
2022-09-09,6.08
2022-09-10,5.95
2022-09-11,5.93
2022-09-12,6.06
2022-09-13,6.19
2022-09-14,6.35
2022-09-15,6.52
2022-09-16,6.60
2022-09-17,6.62
2022-09-18,6.59
2022-09-19,6.52
2022-09-20,6.53
2022-09-21,6.52
2022-09-22,6.46
2022-09-23,6.38
2022-09-24,6.31
2022-09-25,6.29
2022-09-26,6.29
2022-09-27,6.23
2022-09-28,6.16
2022-09-29,6.08
2022-09-30,6.01
2022-10-01,5.92
2022-10-02,5.87
2022-10-03,5.98
2022-10-04,6.13
2022-10-05,6.23
2022-10-06,6.29
2022-10-07,6.26
2022-10-08,6.19
2022-10-09,6.10
2022-10-10,6.01
2022-10-11,5.95
2022-10-12,5.89
2022-10-13,5.82
2022-10-14,5.75
2022-10-15,5.67
2022-10-16,5.56
2022-10-17,5.46
2022-10-18,5.43
2022-10-19,5.41
2022-10-20,5.37
2022-10-21,5.28
2022-10-22,5.17
2022-10-23,5.08
2022-10-24,5.00
2022-10-25,5.01
2022-10-26,5.05
2022-10-27,5.03
2022-10-28,4.96
2022-10-29,4.86
2022-10-30,4.77
2022-10-31,4.68
2022-11-01,4.60
2022-11-02,4.51
2022-11-03,4.43
2022-11-04,4.36
2022-11-05,4.28
2022-11-06,4.22
2022-11-07,4.15
2022-11-08,4.09
2022-11-09,4.04
2022-11-10,3.98
2022-11-11,3.92
2022-11-12,3.86
2022-11-13,3.81
2022-11-14,3.75
2022-11-15,3.70
2022-11-16,3.65
2022-11-17,3.60
2022-11-18,3.55
2022-11-19,3.51
2022-11-20,3.46
2022-11-21,3.42
2022-11-22,3.37
2022-11-23,3.33
2022-11-24,3.29
2022-11-25,3.25
2022-11-26,3.21
2022-11-27,3.17
2022-11-28,3.12
2022-11-29,3.09
2022-11-30,3.06
2022-12-01,3.03
2022-12-02,2.99
2022-12-03,2.95
2022-12-04,2.92
2022-12-05,2.89
2022-12-06,2.86
2022-12-07,2.83
2022-12-08,2.79
2022-12-09,2.77
2022-12-10,2.74
2022-12-11,2.71
2022-12-12,2.69
2022-12-13,2.66
2022-12-14,2.63
2022-12-15,2.61
2022-12-16,2.59
2022-12-17,2.56
2022-12-18,2.54
2022-12-19,2.52
2022-12-20,2.49
2022-12-21,2.47
2022-12-22,2.45
2022-12-23,2.43
2022-12-24,2.40
2022-12-25,2.39
2022-12-26,2.37
2022-12-27,2.35
2022-12-28,2.34
2022-12-29,2.33
2022-12-30,2.32
2022-12-31,2.29
2023-01-01,2.27
2023-01-02,2.25
2023-01-03,2.24
2023-01-04,2.22
2023-01-05,2.21
2023-01-06,2.18
2023-01-07,2.17
2023-01-08,2.16
2023-01-09,2.14
2023-01-10,2.11
2023-01-11,2.09
2023-01-12,2.08
2023-01-13,2.06
2023-01-14,2.05
2023-01-15,2.03
2023-01-16,2.03
2023-01-17,2.01
2023-01-18,2.00
2023-01-19,1.99
2023-01-20,1.99
2023-01-21,1.97
2023-01-22,1.97
2023-01-23,1.95
2023-01-24,1.94
2023-01-25,1.94
2023-01-26,1.92
2023-01-27,1.90
2023-01-28,1.90
2023-01-29,1.89
2023-01-30,1.89
2023-01-31,1.89
2023-02-01,1.89
2023-02-02,1.88
2023-02-03,1.88
2023-02-04,1.88
2023-02-05,1.86
2023-02-06,1.86
2023-02-07,1.84
2023-02-08,1.81
2023-02-09,1.80
2023-02-10,1.80
2023-02-11,1.80
2023-02-12,1.80
2023-02-13,1.78
2023-02-14,1.78
2023-02-15,1.78
2023-02-16,1.78
2023-02-17,1.78
2023-02-18,1.78
2023-02-19,1.78
2023-02-20,1.78
2023-02-21,1.78
2023-02-22,1.75
2023-02-23,1.69
2023-02-24,1.69
2023-02-25,1.65
2023-02-26,1.65
2023-02-27,1.65
2023-02-28,1.65
2023-03-01,1.65
2023-03-02,1.65
2023-03-03,1.65
2023-03-04,1.69
2023-03-05,1.69
2023-03-06,1.69
2023-03-07,1.69
2023-03-08,1.69
2023-03-09,1.69
2023-03-10,1.65
2023-03-11,1.62
2023-03-12,1.59
2023-03-13,1.59
2023-03-14,1.62
2023-03-15,1.65
2023-03-16,1.65
2023-03-17,1.65
2023-03-18,1.65
2023-03-19,1.69
2023-03-20,1.78
2023-03-21,1.88
2023-03-22,1.90
2023-03-23,1.88
2023-03-24,1.84
2023-03-25,1.78
2023-03-26,1.78
2023-03-27,1.81
2023-03-28,1.78
2023-03-29,1.78
2023-03-30,1.78
2023-03-31,1.81
2023-04-01,1.90
2023-04-02,2.09
2023-04-03,2.25
2023-04-04,2.25
2023-04-05,2.22
2023-04-06,2.18
2023-04-07,2.09
2023-04-08,2.03
2023-04-09,1.97
2023-04-10,1.94
2023-04-11,1.90
2023-04-12,1.88
2023-04-13,1.84
2023-04-14,1.81
2023-04-15,1.81
2023-04-16,1.78
2023-04-17,1.78
2023-04-18,1.75
2023-04-19,1.75
2023-04-20,1.75
2023-04-21,1.75
2023-04-22,1.78
2023-04-23,1.81
2023-04-24,1.81
2023-04-25,1.81
2023-04-26,1.78
2023-04-27,1.78
2023-04-28,1.75
2023-04-29,1.75
2023-04-30,1.75
2023-05-01,1.75
2023-05-02,1.75
2023-05-03,1.75
2023-05-04,1.81
2023-05-05,1.84
2023-05-06,1.81
2023-05-07,1.81
2023-05-08,1.78
2023-05-09,1.78
2023-05-10,1.75
2023-05-11,1.75
2023-05-12,1.75
2023-05-13,1.75
2023-05-14,1.78
2023-05-15,1.84
2023-05-16,1.90
2023-05-17,2.03
2023-05-18,2.13
2023-05-19,2.13
2023-05-20,2.09
2023-05-21,2.03
2023-05-22,1.97
2023-05-23,1.94
2023-05-24,1.94
2023-05-25,2.03
2023-05-26,2.09
2023-05-27,2.13
2023-05-28,2.13
2023-05-29,2.09
2023-05-30,2.03
2023-05-31,2.00
2023-06-01,1.97
2023-06-02,1.97
2023-06-03,1.94
2023-06-04,1.94
2023-06-05,1.90
2023-06-06,1.88
2023-06-07,1.88
2023-06-08,1.88
2023-06-09,2.03
2023-06-10,2.25
2023-06-11,2.50
2023-06-12,2.67
2023-06-13,2.72
2023-06-14,2.75
2023-06-15,2.81
2023-06-16,2.98
2023-06-17,3.21
2023-06-18,3.35
2023-06-19,3.41
2023-06-20,3.43
2023-06-21,3.46
2023-06-22,3.50
2023-06-23,3.55
2023-06-24,3.58
2023-06-25,3.59
2023-06-26,3.61
2023-06-27,3.69
2023-06-28,3.83
2023-06-29,3.92
2023-06-30,3.99
2023-07-01,4.06
2023-07-02,4.15
2023-07-03,4.20
2023-07-04,4.25
2023-07-05,4.36
2023-07-06,4.52
2023-07-07,4.61
2023-07-08,4.61
2023-07-09,4.57
2023-07-10,4.61
2023-07-11,4.66
2023-07-12,4.66
2023-07-13,4.64
2023-07-14,4.62
2023-07-15,4.57
2023-07-16,4.50
2023-07-17,4.47
2023-07-18,4.48
2023-07-19,4.52
2023-07-20,4.57
2023-07-21,4.69
2023-07-22,4.86
2023-07-23,5.08
2023-07-24,5.22
2023-07-25,5.25
2023-07-26,5.24
2023-07-27,5.21
2023-07-28,5.17
2023-07-29,5.10
2023-07-30,5.07
2023-07-31,5.05
2023-08-01,5.01
2023-08-02,5.05
2023-08-03,5.14
2023-08-04,25.67
2023-08-05,5.40
2023-08-06,5.49
2023-08-07,5.59
2023-08-08,5.93
2023-08-09,6.33
2023-08-10,6.66
2023-08-11,7.45
2023-08-12,7.53
2023-08-13,7.30
2023-08-14,7.41
2023-08-15,7.34
2023-08-16,7.17
2023-08-17,7.18
2023-08-18,7.65
2023-08-19,7.75
2023-08-20,7.30
2023-08-21,7.22
2023-08-22,7.18
2023-08-23,7.11
2023-08-24,7.28
2023-08-25,7.45
2023-08-26,7.39
2023-08-27,7.65
2023-08-28,8.16
2023-08-29,7.81
2023-08-30,7.95
2023-08-31,7.83
2023-09-01,7.67
2023-09-02,7.65
2023-09-03,7.87
2023-09-04,7.81
2023-09-05,7.61
2023-09-06,7.41
2023-09-07,7.22
2023-09-08,7.17
2023-09-09,7.38
2023-09-10,7.61
2023-09-11,7.45
2023-09-12,7.83
2023-09-13,8.20
2023-09-14,7.71
2023-09-15,7.97
2023-09-16,8.04
2023-09-17,7.89
2023-09-18,7.69
2023-09-19,7.73
2023-09-20,7.81
2023-09-21,7.57
2023-09-22,7.93
2023-09-23,8.10
2023-09-24,7.85
2023-09-25,7.73
2023-09-26,7.53
2023-09-27,7.39
2023-09-28,7.20
2023-09-29,7.02
2023-09-30,6.87
2023-10-01,6.89
2023-10-02,7.18
2023-10-03,7.36
2023-10-04,7.05
2023-10-05,6.94
2023-10-06,7.07
2023-10-07,7.30
2023-10-08,7.53
2023-10-09,7.71
2023-10-10,7.30
2023-10-11,6.96
2023-10-12,6.83
2023-10-13,6.62
2023-10-14,6.50
2023-10-15,6.40
2023-10-16,6.26
2023-10-17,6.14
2023-10-18,6.03
2023-10-19,5.90
2023-10-20,5.79
2023-10-21,5.70
2023-10-22,5.59
2023-10-23,5.49
2023-10-24,5.40
2023-10-25,5.31
2023-10-26,5.24
2023-10-27,5.15
2023-10-28,5.15
2023-10-29,5.07
2023-10-30,4.97
2023-10-31,4.87
2023-11-01,4.79
2023-11-02,4.70
2023-11-03,4.62
2023-11-04,4.55
2023-11-05,4.47
2023-11-06,4.40
2023-11-07,4.32
2023-11-08,4.25
2023-11-09,4.19
2023-11-10,4.12
2023-11-11,4.06
2023-11-12,3.99
2023-11-13,3.93
2023-11-14,3.88
2023-11-15,3.81
2023-11-16,3.75
2023-11-17,3.70
2023-11-18,4.04
2023-11-19,4.26
2023-11-20,4.20
2023-11-21,4.06
2023-11-22,3.93
2023-11-23,3.82
2023-11-24,3.73
2023-11-25,3.66
2023-11-26,3.58
2023-11-27,3.52
2023-11-28,3.46
2023-11-29,3.41
2023-11-30,3.36
2023-12-01,3.31
2023-12-02,3.27
2023-12-03,3.22
2023-12-04,3.17
2023-12-05,3.12
2023-12-06,3.08
2023-12-07,3.06
2023-12-08,3.08
2023-12-09,3.16
2023-12-10,3.31
2023-12-11,3.29
2023-12-12,3.25
2023-12-13,3.18
2023-12-14,3.12
2023-12-15,3.07
2023-12-16,3.03
2023-12-17,2.99
2023-12-18,2.94
2023-12-19,2.91
2023-12-20,2.86
2023-12-21,2.84
2023-12-22,2.79
2023-12-23,2.77
2023-12-24,2.73
2023-12-25,2.71
2023-12-26,2.70
2023-12-27,2.66
2023-12-28,2.64
2023-12-29,2.61
2023-12-30,2.59
2023-12-31,2.56
2024-01-01,2.54
2024-01-02,2.52
2024-01-03,2.48
2024-01-04,2.46
2024-01-05,2.44
2024-01-06,2.41
2024-01-07,2.39
2024-01-08,2.37
2024-01-09,2.34
2024-01-10,2.33
2024-01-11,2.30
2024-01-12,2.28
2024-01-13,2.25
2024-01-14,2.24
2024-01-15,2.22
2024-01-16,2.21
2024-01-17,2.18
2024-01-18,2.17
2024-01-19,2.16
2024-01-20,2.13
2024-01-21,2.11
2024-01-22,2.09
2024-01-23,2.08
2024-01-24,2.06
2024-01-25,2.05
2024-01-26,2.05
2024-01-27,2.03
2024-01-28,2.01
2024-01-29,2.00
2024-01-30,1.99
2024-01-31,1.99
2024-02-01,1.97
2024-02-02,1.97
2024-02-03,1.95
2024-02-04,1.97
2024-02-05,1.99
2024-02-06,1.99
2024-02-07,1.99
2024-02-08,1.97
2024-02-09,1.92
2024-02-10,1.90
2024-02-11,1.89
2024-02-12,1.88
2024-02-13,1.86
2024-02-14,1.84
2024-02-15,1.84
2024-02-16,1.82
2024-02-17,1.81
2024-02-18,1.81
2024-02-19,1.81
2024-02-20,1.80
2024-02-21,1.81
2024-02-22,1.84
2024-02-23,1.90
2024-02-24,2.00
2024-02-25,2.05
2024-02-26,2.03
2024-02-27,1.97
2024-02-28,1.94
2024-02-29,1.90
2024-03-01,1.88
2024-03-02,1.86
2024-03-03,1.84
2024-03-04,1.81
2024-03-05,1.78
2024-03-06,1.77
2024-03-07,1.75
2024-03-08,1.74
2024-03-09,1.74
2024-03-10,1.70
2024-03-11,1.67
2024-03-12,1.65
2024-03-13,1.64
2024-03-14,1.65
2024-03-15,1.70
2024-03-16,1.74
2024-03-17,1.70
2024-03-18,1.70
2024-03-19,1.69
2024-03-20,1.70
2024-03-21,1.70
2024-03-22,1.72
2024-03-23,1.74
2024-03-24,1.78
2024-03-25,1.82
2024-03-26,1.75
2024-03-27,1.77
2024-03-28,1.75
2024-03-29,1.75
2024-03-30,1.75
2024-03-31,1.80
2024-04-01,1.86
2024-04-02,2.08
2024-04-03,2.25
2024-04-04,2.03
2024-04-05,2.00
2024-04-06,1.97
2024-04-07,1.97
2024-04-08,2.25
2024-04-09,2.31
2024-04-10,2.14
2024-04-11,2.09
2024-04-12,2.05
2024-04-13,2.01
2024-04-14,1.99
2024-04-15,1.95
2024-04-16,1.94
2024-04-17,1.92
2024-04-18,1.92
2024-04-19,1.95
2024-04-20,2.06
2024-04-21,2.14
2024-04-22,2.18
2024-04-23,2.37
2024-04-24,2.34
2024-04-25,2.33
2024-04-26,2.27
2024-04-27,2.24
2024-04-28,2.22
2024-04-29,2.24
2024-04-30,2.28
2024-05-01,2.31
2024-05-02,2.42
2024-05-03,2.60
2024-05-04,2.92
2024-05-05,6.85
2024-05-06,6.28
2024-05-07,6.05
2024-05-08,5.41
2024-05-09,4.98
2024-05-10,4.75
2024-05-11,4.62
2024-05-12,4.55
2024-05-13,4.47
2024-05-14,4.36
2024-05-15,4.24
2024-05-16,4.13
2024-05-17,4.04
2024-05-18,4.01
2024-05-19,4.06
2024-05-20,4.00
2024-05-21,4.01
2024-05-22,3.76
2024-05-23,3.70
2024-05-24,3.66
2024-05-25,3.58
2024-05-26,3.58
2024-05-27,3.61
2024-05-28,5.07
2024-05-29,12.21
2024-05-30,16.66
2024-05-31,12.52
2024-06-01,10.12
2024-06-02,9.35
2024-06-03,8.77
2024-06-04,7.95
2024-06-05,7.57
2024-06-06,7.55
2024-06-07,7.17
2024-06-08,7.41
2024-06-09,7.28
2024-06-10,7.05
2024-06-11,6.62
2024-06-12,6.71
2024-06-13,6.46
2024-06-14,6.59
2024-06-15,6.94
2024-06-16,10.99
2024-06-17,10.35
2024-06-18,9.67
2024-06-19,9.54
2024-06-20,9.59
2024-06-21,9.38
2024-06-22,9.16
2024-06-23,8.82
2024-06-24,8.68
2024-06-25,8.66
2024-06-26,8.57
2024-06-27,8.48
2024-06-28,8.46
2024-06-29,8.59
2024-06-30,9.02
2024-07-01,9.26
2024-07-02,9.84
2024-07-03,11.27
2024-07-04,11.59
2024-07-05,11.79
2024-07-06,11.56
2024-07-07,11.74
2024-07-08,12.06
2024-07-09,11.85
2024-07-10,11.97
2024-07-11,12.06
2024-07-12,11.88
2024-07-13,11.91
2024-07-14,11.62
2024-07-15,11.39
2024-07-16,11.27
2024-07-17,11.05
2024-07-18,11.30
2024-07-19,11.68
2024-07-20,11.79
2024-07-21,11.71
2024-07-22,12.49
2024-07-23,12.30
2024-07-24,12.06
2024-07-25,11.82
2024-07-26,11.62
2024-07-27,11.47
2024-07-28,11.27
2024-07-29,10.99
2024-07-30,10.78
2024-07-31,10.80
2024-08-01,11.62
2024-08-02,11.82
2024-08-03,10.78
2024-08-04,11.05
2024-08-05,10.94
2024-08-06,10.75
2024-08-07,10.80
2024-08-08,10.64
2024-08-09,10.53
2024-08-10,10.61
2024-08-11,10.56
2024-08-12,10.40
2024-08-13,10.53
2024-08-14,10.83
2024-08-15,10.94
2024-08-16,10.78
2024-08-17,10.72
2024-08-18,10.78
2024-08-19,11.33
2024-08-20,12.15
2024-08-21,15.22
2024-08-22,18.41
2024-08-23,17.62
2024-08-24,21.59
2024-08-25,20.43
2024-08-26,19.09
2024-08-27,17.79
2024-08-28,17.11
2024-08-29,16.82
2024-08-30,16.62
2024-08-31,16.34
2024-09-01,15.90
2024-09-02,15.44
2024-09-03,15.33
2024-09-04,15.14
2024-09-05,15.03
2024-09-06,14.70
2024-09-07,14.31
2024-09-08,14.14
2024-09-09,14.00
2024-09-10,13.49
2024-09-11,13.29
2024-09-12,12.93
2024-09-13,12.61
2024-09-14,12.30
2024-09-15,12.06
2024-09-16,11.88
2024-09-17,11.59
2024-09-18,11.42
2024-09-19,11.25
2024-09-20,11.08
2024-09-21,10.78
2024-09-22,10.53
2024-09-23,10.32
2024-09-24,10.12
2024-09-25,10.17
2024-09-26,10.25
2024-09-27,9.91
2024-09-28,10.17
2024-09-29,9.96
2024-09-30,9.94
2024-10-01,10.07
2024-10-02,9.67
2024-10-03,9.67
2024-10-04,9.47
2024-10-05,9.47
2024-10-06,9.40
2024-10-07,9.23
2024-10-08,9.16
2024-10-09,9.00
2024-10-10,8.82
2024-10-11,8.66
2024-10-12,8.51
2024-10-13,8.46
2024-10-14,8.35
2024-10-15,8.10
2024-10-16,7.93
2024-10-17,7.77
2024-10-18,7.65
2024-10-19,7.71
2024-10-20,7.77
2024-10-21,7.30
2024-10-22,7.09
2024-10-23,6.94
2024-10-24,6.83
2024-10-25,6.73
2024-10-26,6.73
2024-10-27,6.71
2024-10-28,6.57
2024-10-29,6.45
2024-10-30,6.31
2024-10-31,6.21
2024-11-01,6.11
2024-11-02,5.98
2024-11-03,5.87
2024-11-04,5.76
2024-11-05,5.67
2024-11-06,5.59
2024-11-07,5.52
2024-11-08,5.41
2024-11-09,5.32
2024-11-10,5.24
2024-11-11,5.14
2024-11-12,5.05
2024-11-13,4.97
2024-11-14,4.89
2024-11-15,4.81
2024-11-16,4.74
2024-11-17,4.66
2024-11-18,4.58
2024-11-19,4.52
2024-11-20,4.45
2024-11-21,4.38
2024-11-22,4.31
2024-11-23,4.25
2024-11-24,4.19
2024-11-25,4.13
2024-11-26,4.07
2024-11-27,4.01
2024-11-28,3.95
2024-11-29,3.90
2024-11-30,3.85
2024-12-01,3.80
2024-12-02,3.74
2024-12-03,3.69
2024-12-04,3.65
2024-12-05,3.59
2024-12-06,3.54
2024-12-07,3.50
2024-12-08,3.46
2024-12-09,3.42
2024-12-10,3.37
2024-12-11,3.33
2024-12-12,3.29
2024-12-13,3.25
2024-12-14,3.21
2024-12-15,3.17
2024-12-16,3.13
2024-12-17,3.09
2024-12-18,3.06
2024-12-19,3.03
2024-12-20,2.99
2024-12-21,2.96
2024-12-22,2.94
2024-12-23,2.91
2024-12-24,2.86
2024-12-25,2.85
2024-12-26,2.81
2024-12-27,2.79
2024-12-28,2.76
2024-12-29,2.73
2024-12-30,2.71
2024-12-31,2.68
2025-01-01,2.66
