date,pressure_msl (hPa),soil_moisture_0_to_7cm (m³/m³),soil_moisture_7_to_28cm (m³/m³),soil_moisture_28_to_100cm (m³/m³),soil_moisture_100_to_255cm (m³/m³)
2024-09-04,1003.6,0.483,0.48,0.448,0.504
2024-09-05,1002.9,0.481,0.482,0.446,0.503
2024-09-06,1003.0,0.489,0.483,0.444,0.503
2024-09-07,1003.5,0.487,0.488,0.441,0.502
2024-09-08,1003.2,0.481,0.485,0.438,0.501
2024-09-09,1002.9,0.497,0.494,0.44,0.501
2024-09-10,1003.4,0.494,0.501,0.456,0.5
2024-09-11,1002.4,0.482,0.489,0.458,0.5
2024-09-12,1000.2,0.447,0.469,0.455,0.499
2024-09-13,998.9,0.41,0.451,0.454,0.499
2024-09-14,1000.5,0.401,0.435,0.45,0.498
2024-09-15,1002.3,0.403,0.423,0.446,0.498
2024-09-16,1004.8,0.388,0.415,0.441,0.498
2024-09-17,1004.9,0.369,0.407,0.436,0.497
2024-09-18,1003.1,0.354,0.396,0.431,0.496
2024-09-19,1002.5,0.353,0.387,0.427,0.496
2024-09-20,1002.5,0.351,0.376,0.421,0.495
2024-09-21,1003.1,0.335,0.371,0.42,0.495
2024-09-22,1001.9,0.322,0.368,0.418,0.494
2024-09-23,1003.1,0.305,0.361,0.415,0.493
2024-09-24,1005.9,0.369,0.368,0.409,0.493
2024-09-25,1008.5,0.511,0.486,0.409,0.492
2024-09-26,1009.9,0.493,0.498,0.42,0.492
2024-09-27,1009.8,0.481,0.486,0.424,0.491
2024-09-28,1009.3,0.483,0.475,0.425,0.491
2024-09-29,1008.5,0.508,0.5,0.429,0.491
2024-09-30,1006.4,0.494,0.499,0.438,0.49
2024-10-01,1004.6,0.502,0.498,0.443,0.49
2024-10-02,1003.5,0.499,0.506,0.478,0.49
2024-10-03,1005.1,0.506,0.511,0.489,0.49
2024-10-04,1007.4,0.507,0.51,0.498,0.49
2024-10-05,1009.9,0.507,0.508,0.511,0.492
2024-10-06,1011.3,0.483,0.489,0.513,0.495
2024-10-07,1012.7,0.487,0.489,0.508,0.497
2024-10-08,1011.9,0.499,0.486,0.506,0.498
2024-10-09,1010.1,0.495,0.503,0.51,0.499
2024-10-10,1009.5,0.501,0.506,0.511,0.501
2024-10-11,1009.7,0.492,0.501,0.512,0.507
2024-10-12,1010.9,0.488,0.499,0.511,0.506
2024-10-13,1010.9,0.461,0.478,0.507,0.507
2024-10-14,1010.2,0.441,0.462,0.502,0.507
2024-10-15,1010.0,0.432,0.45,0.497,0.506
2024-10-16,1010.6,0.407,0.439,0.49,0.506
2024-10-17,1010.6,0.393,0.43,0.483,0.506
2024-10-18,1010.7,0.434,0.429,0.477,0.505
2024-10-19,1011.7,0.482,0.472,0.473,0.505
2024-10-20,1011.3,0.44,0.447,0.468,0.505
2024-10-21,1010.0,0.418,0.438,0.463,0.504
2024-10-22,1009.6,0.398,0.429,0.458,0.504
2024-10-23,1010.2,0.45,0.426,0.453,0.503
2024-10-24,1010.3,0.478,0.437,0.45,0.503
2024-10-25,1009.7,0.463,0.466,0.446,0.502
2024-10-26,1009.5,0.444,0.459,0.443,0.501
2024-10-27,1008.1,0.429,0.451,0.441,0.501
2024-10-28,1007.5,0.413,0.44,0.439,0.5
2024-10-29,1008.6,0.4,0.432,0.436,0.5
2024-10-30,1010.8,0.408,0.423,0.433,0.499
2024-10-31,1011.0,0.458,0.421,0.428,0.499
2024-11-01,1012.2,0.418,0.414,0.426,0.498
2024-11-02,1012.4,0.397,0.408,0.424,0.497
2024-11-03,1012.2,0.378,0.399,0.419,0.497
2024-11-04,1012.1,0.364,0.393,0.417,0.496
2024-11-05,1013.2,0.431,0.39,0.414,0.496
2024-11-06,1013.4,0.4,0.387,0.41,0.495
2024-11-07,1013.5,0.38,0.384,0.407,0.494
2024-11-08,1013.2,0.36,0.378,0.403,0.494
2024-11-09,1012.9,0.342,0.371,0.399,0.493
2024-11-10,1013.1,0.326,0.364,0.396,0.492
2024-11-11,1012.6,0.314,0.358,0.394,0.492
2024-11-12,1011.7,0.306,0.351,0.4,0.49
2024-11-13,1011.5,0.302,0.344,0.412,0.488
2024-11-14,1012.0,0.295,0.341,0.412,0.488
2024-11-15,1011.5,0.294,0.339,0.405,0.487
2024-11-16,1011.2,0.294,0.34,0.402,0.487
2024-11-17,1012.0,0.288,0.337,0.402,0.486
2024-11-18,1013.0,0.29,0.338,0.404,0.486
2024-11-19,1013.2,0.296,0.342,0.408,0.485
2024-11-20,1012.6,0.3,0.347,0.414,0.485
2024-11-21,1012.8,0.3,0.344,0.411,0.484
2024-11-22,1012.8,0.299,0.342,0.407,0.484
2024-11-23,1013.8,0.292,0.338,0.406,0.484
2024-11-24,1014.0,0.289,0.341,0.411,0.483
2024-11-25,1013.6,0.295,0.347,0.42,0.483
2024-11-26,1012.7,0.297,0.35,0.425,0.483
2024-11-27,1012.5,0.3,0.353,0.428,0.482
2024-11-28,1013.8,0.308,0.357,0.43,0.482
2024-11-29,1013.3,0.311,0.358,0.431,0.482
2024-11-30,1011.9,0.307,0.359,0.433,0.481
2024-12-01,1010.6,0.308,0.358,0.435,0.481
2024-12-02,1011.9,0.311,0.36,0.435,0.481
2024-12-03,1012.3,0.309,0.359,0.428,0.481
2024-12-04,1012.4,0.312,0.362,0.429,0.48
2024-12-05,1012.4,0.324,0.367,0.432,0.48
2024-12-06,1012.1,0.335,0.372,0.434,0.48
2024-12-07,1013.2,0.337,0.373,0.438,0.48
2024-12-08,1012.7,0.334,0.375,0.447,0.48
2024-12-09,1012.4,0.359,0.392,0.463,0.479
2024-12-10,1013.6,0.37,0.402,0.472,0.479
2024-12-11,1013.6,0.392,0.417,0.481,0.479
2024-12-12,1012.8,0.428,0.441,0.498,0.48
2024-12-13,1013.7,0.459,0.46,0.509,0.482
2024-12-14,1015.3,0.451,0.457,0.505,0.485
2024-12-15,1015.5,0.446,0.456,0.503,0.487
2024-12-16,1014.8,0.426,0.444,0.495,0.488
2024-12-17,1013.9,0.413,0.435,0.486,0.488
2024-12-18,1013.5,0.403,0.426,0.478,0.488
2024-12-19,1013.7,0.399,0.422,0.476,0.488
2024-12-20,1013.0,0.399,0.424,0.477,0.488
2024-12-21,1014.7,0.41,0.431,0.483,0.488
2024-12-22,1014.5,0.414,0.437,0.49,0.488
2024-12-23,1014.3,0.404,0.431,0.486,0.488
2024-12-24,1014.6,0.404,0.431,0.486,0.488
2024-12-25,1016.9,0.415,0.438,0.492,0.488
2024-12-26,1018.0,0.411,0.433,0.488,0.488
2024-12-27,1017.3,0.413,0.433,0.487,0.488
2024-12-28,1015.8,0.408,0.431,0.486,0.488
2024-12-29,1015.5,0.399,0.425,0.481,0.488
2024-12-30,1016.4,0.396,0.423,0.479,0.488
2024-12-31,1015.4,0.406,0.424,0.479,0.488
2025-01-01,1014.0,0.423,0.426,0.478,0.488
