latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
24.650002,91.80002,NaN,0,GMT,GMT

time,river_discharge (m³/s)
2021-07-20,1605.94
2021-07-21,1598.56
2021-07-22,1583.89
2021-07-23,1565.75
2021-07-24,1562.15
2021-07-25,1565.75
2021-07-26,1580.25
2021-07-27,1587.55
2021-07-28,1602.25
2021-07-29,1628.30
2021-07-30,1658.59
2021-07-31,1689.44
2021-08-01,1720.87
2021-08-02,1765.04
2021-08-03,1831.31
2021-08-04,1891.34
2021-08-05,1922.09
2021-08-06,1939.89
2021-08-07,1975.97
2021-08-08,2036.04
2021-08-09,2073.91
2021-08-10,2078.70
2021-08-11,2073.91
2021-08-12,2064.38
2021-08-13,2059.63
2021-08-14,2059.63
2021-08-15,2059.63
2021-08-16,2050.16
2021-08-17,2054.89
2021-08-18,2097.94
2021-08-19,2136.96
2021-08-20,2146.83
2021-08-21,2132.04
2021-08-22,2107.63
2021-08-23,2093.11
2021-08-24,2088.30
2021-08-25,2083.49
2021-08-26,2078.70
2021-08-27,2064.38
2021-08-28,2069.14
2021-08-29,2122.24
2021-08-30,2191.81
2021-08-31,2201.93
2021-09-01,2181.73
2021-09-02,2146.83
2021-09-03,2117.36
2021-09-04,2088.30
2021-09-05,2088.30
2021-09-06,2097.94
2021-09-07,2093.11
2021-09-08,2069.14
2021-09-09,2045.45
2021-09-10,2026.68
2021-09-11,2008.09
2021-09-12,1980.53
2021-09-13,1957.84
2021-09-14,1935.42
2021-09-15,1922.09
2021-09-16,1926.53
2021-09-17,1985.10
2021-09-18,2097.94
2021-09-19,2161.72
2021-09-20,2176.71
2021-09-21,2161.72
2021-09-22,2141.89
2021-09-23,2107.63
2021-09-24,2078.70
2021-09-25,2050.16
2021-09-26,2017.37
2021-09-27,1985.10
2021-09-28,1962.36
2021-09-29,1939.89
2021-09-30,1922.09
2021-10-01,1904.46
2021-10-02,1886.99
2021-10-03,1882.65
2021-10-04,1873.99
2021-10-05,1852.53
2021-10-06,1814.52
2021-10-07,1781.38
2021-10-08,1744.82
2021-10-09,1709.02
2021-10-10,1677.80
2021-10-11,1647.16
2021-10-12,1613.36
2021-10-13,1583.89
2021-10-14,1554.97
2021-10-15,1526.57
2021-10-16,1498.69
2021-10-17,1474.71
2021-10-18,1447.77
2021-10-19,1434.49
2021-10-20,1441.12
2021-10-21,1447.77
2021-10-22,1437.80
2021-10-23,1421.33
2021-10-24,1392.16
2021-10-25,1363.58
2021-10-26,1332.52
2021-10-27,1308.18
2021-10-28,1287.25
2021-10-29,1269.57
2021-10-30,1252.14
2021-10-31,1229.27
2021-11-01,1206.81
2021-11-02,1187.50
2021-11-03,1165.81
2021-11-04,1147.15
2021-11-05,1126.20
2021-11-06,1105.62
2021-11-07,1085.43
2021-11-08,1065.60
2021-11-09,1048.54
2021-11-10,1029.39
2021-11-11,1012.91
2021-11-12,996.70
2021-11-13,980.75
2021-11-14,969.51
2021-11-15,958.40
2021-11-16,947.42
2021-11-17,938.72
2021-11-18,932.25
2021-11-19,919.45
2021-11-20,906.82
2021-11-21,892.31
2021-11-22,878.02
2021-11-23,865.96
2021-11-24,854.07
2021-11-25,840.40
2021-11-26,828.85
2021-11-27,817.46
2021-11-28,808.10
2021-11-29,796.99
2021-11-30,786.05
2021-12-01,777.04
2021-12-02,768.13
2021-12-03,757.58
2021-12-04,750.62
2021-12-05,745.45
2021-12-06,784.24
2021-12-07,840.40
2021-12-08,842.33
2021-12-09,832.68
2021-12-10,815.58
2021-12-11,798.83
2021-12-12,784.24
2021-12-13,769.90
2021-12-14,757.58
2021-12-15,726.78
2021-12-16,706.95
2021-12-17,695.63
2021-12-18,687.65
2021-12-19,678.20
2021-12-20,671.98
2021-12-21,664.27
2021-12-22,659.69
2021-12-23,655.15
2021-12-24,650.63
2021-12-25,665.81
2021-12-26,671.98
2021-12-27,668.88
2021-12-28,664.27
2021-12-29,661.22
2021-12-30,656.66
2021-12-31,653.64
2022-01-01,650.63
2022-01-02,647.63
2022-01-03,644.65
2022-01-04,597.41
2022-01-05,569.16
2022-01-06,561.34
2022-01-07,556.19
2022-01-08,551.08
2022-01-09,548.54
2022-01-10,532.33
2022-01-11,525.02
2022-01-12,526.23
2022-01-13,525.02
2022-01-14,552.35
2022-01-15,569.16
2022-01-16,566.54
2022-01-17,562.64
2022-01-18,560.05
2022-01-19,557.47
2022-01-20,558.76
2022-01-21,557.47
2022-01-22,558.76
2022-01-23,560.05
2022-01-24,558.76
2022-01-25,554.90
2022-01-26,554.90
2022-01-27,563.94
2022-01-28,566.54
2022-01-29,560.05
2022-01-30,565.24
2022-01-31,569.16
2022-02-01,567.85
2022-02-02,569.16
2022-02-03,570.48
2022-02-04,581.10
2022-02-05,586.49
2022-02-06,583.79
2022-02-07,578.43
2022-02-08,567.85
2022-02-09,558.76
2022-02-10,563.94
2022-02-11,558.76
2022-02-12,549.81
2022-02-13,546.02
2022-02-14,542.25
2022-02-15,539.75
2022-02-16,538.51
2022-02-17,536.03
2022-02-18,532.33
2022-02-19,529.88
2022-02-20,532.33
2022-02-21,532.33
2022-02-22,527.45
2022-02-23,517.80
2022-02-24,516.61
2022-02-25,519.00
2022-02-26,516.61
2022-02-27,511.86
2022-02-28,514.23
2022-03-01,514.23
2022-03-02,510.68
2022-03-03,507.16
2022-03-04,503.66
2022-03-05,500.19
2022-03-06,496.74
2022-03-07,493.31
2022-03-08,491.04
2022-03-09,488.78
2022-03-10,484.29
2022-03-11,474.34
2022-03-12,467.81
2022-03-13,463.52
2022-03-14,463.52
2022-03-15,468.89
2022-03-16,473.24
2022-03-17,473.24
2022-03-18,472.15
2022-03-19,471.06
2022-03-20,468.89
2022-03-21,468.89
2022-03-22,469.98
2022-03-23,468.89
2022-03-24,475.43
2022-03-25,497.88
2022-03-26,525.02
2022-03-27,543.50
2022-03-28,533.56
2022-03-29,527.45
2022-03-30,532.33
2022-03-31,537.27
2022-04-01,536.03
2022-04-02,534.80
2022-04-03,534.80
2022-04-04,534.80
2022-04-05,532.33
2022-04-06,526.23
2022-04-07,520.19
2022-04-08,516.61
2022-04-09,528.66
2022-04-10,538.51
2022-04-11,566.54
2022-04-12,602.95
2022-04-13,593.29
2022-04-14,581.10
2022-04-15,577.10
2022-04-16,579.76
2022-04-17,583.79
2022-04-18,585.14
2022-04-19,582.45
2022-04-20,591.93
2022-04-21,596.04
2022-04-22,600.17
2022-04-23,611.35
2022-04-24,612.76
2022-04-25,605.74
2022-04-26,598.79
2022-04-27,593.29
2022-04-28,587.84
2022-04-29,583.79
2022-04-30,581.10
2022-05-01,586.49
2022-05-02,596.04
2022-05-03,618.44
2022-05-04,647.63
2022-05-05,652.13
2022-05-06,644.65
2022-05-07,637.26
2022-05-08,629.96
2022-05-09,628.51
2022-05-10,647.63
2022-05-11,692.43
2022-05-12,748.89
2022-05-13,806.24
2022-05-14,888.20
2022-05-15,999.00
2022-05-16,1055.82
2022-05-17,1085.43
2022-05-18,1098.01
2022-05-19,1098.01
2022-05-20,1085.43
2022-05-21,1072.99
2022-05-22,1063.14
2022-05-23,1050.96
2022-05-24,1036.53
2022-05-25,1036.53
2022-05-26,1046.13
2022-05-27,1053.39
2022-05-28,1046.13
2022-05-29,1041.32
2022-05-30,1036.53
2022-05-31,1036.53
2022-06-01,1046.13
2022-06-02,1070.52
2022-06-03,1113.29
2022-06-04,1165.81
2022-06-05,1201.26
2022-06-06,1220.80
2022-06-07,1223.62
2022-06-08,1220.80
2022-06-09,1246.38
2022-06-10,1275.44
2022-06-11,1275.44
2022-06-12,1257.93
2022-06-13,1249.26
2022-06-14,1263.74
2022-06-15,1311.20
2022-06-16,1379.38
2022-06-17,1464.55
2022-06-18,1712.96
2022-06-19,2258.44
2022-06-20,2316.39
2022-06-21,2196.86
2022-06-22,2122.24
2022-06-23,2073.91
2022-06-24,2040.74
2022-06-25,2008.09
2022-06-26,1966.89
2022-06-27,1930.97
2022-06-28,1895.71
2022-06-29,1886.99
2022-06-30,1873.99
2022-07-01,1856.80
2022-07-02,1839.77
2022-07-03,1831.31
2022-07-04,1835.54
2022-07-05,1844.02
2022-07-06,1848.27
2022-07-07,1844.02
2022-07-08,1839.77
2022-07-09,1827.10
2022-07-10,1839.77
2022-07-11,1856.80
2022-07-12,1873.99
2022-07-13,1895.71
2022-07-14,1895.71
2022-07-15,1873.99
2022-07-16,1865.38
2022-07-17,1895.71
2022-07-18,1939.89
2022-07-19,1935.42
2022-07-20,1913.26
2022-07-21,1886.99
2022-07-22,1882.65
2022-07-23,1926.53
2022-07-24,1985.10
2022-07-25,2026.68
2022-07-26,2036.04
2022-07-27,2026.68
2022-07-28,2008.09
2022-07-29,1980.53
2022-07-30,1962.36
2022-07-31,1944.36
2022-08-01,1944.36
2022-08-02,1926.53
2022-08-03,1904.46
2022-08-04,1882.65
2022-08-05,1869.68
2022-08-06,1865.38
2022-08-07,1856.80
2022-08-08,1861.09
2022-08-09,1891.34
2022-08-10,1908.85
2022-08-11,1900.08
2022-08-12,1873.99
2022-08-13,1844.02
2022-08-14,1814.52
2022-08-15,1797.87
2022-08-16,1789.61
2022-08-17,1785.49
2022-08-18,1760.98
2022-08-19,1724.84
2022-08-20,1689.44
2022-08-21,1666.25
2022-08-22,1650.96
2022-08-23,1650.96
2022-08-24,1650.96
2022-08-25,1639.59
2022-08-26,1617.08
2022-08-27,1591.21
2022-08-28,1580.25
2022-08-29,1572.98
2022-08-30,1565.75
2022-08-31,1544.25
2022-09-01,1519.55
2022-09-02,1512.56
2022-09-03,1516.05
2022-09-04,1523.05
2022-09-05,1533.62
2022-09-06,1533.62
2022-09-07,1512.56
2022-09-08,1488.36
2022-09-09,1461.18
2022-09-10,1441.12
2022-09-11,1441.12
2022-09-12,1461.18
2022-09-13,1495.24
2022-09-14,1547.82
2022-09-15,1632.05
2022-09-16,1724.84
2022-09-17,1802.02
2022-09-18,1814.52
2022-09-19,1797.87
2022-09-20,1781.38
2022-09-21,1777.28
2022-09-22,1777.28
2022-09-23,1769.11
2022-09-24,1752.88
2022-09-25,1748.85
2022-09-26,1748.85
2022-09-27,1744.82
2022-09-28,1728.82
2022-09-29,1720.87
2022-09-30,1705.08
2022-10-01,1681.67
2022-10-02,1670.09
2022-10-03,1681.67
2022-10-04,1712.96
2022-10-05,1732.80
2022-10-06,1744.82
2022-10-07,1760.98
2022-10-08,1756.92
2022-10-09,1736.80
2022-10-10,1712.96
2022-10-11,1693.34
2022-10-12,1677.80
2022-10-13,1662.41
2022-10-14,1639.59
2022-10-15,1609.65
2022-10-16,1576.61
2022-10-17,1544.25
2022-10-18,1526.57
2022-10-19,1516.05
2022-10-20,1505.61
2022-10-21,1488.36
2022-10-22,1464.55
2022-10-23,1437.80
2022-10-24,1408.29
2022-10-25,1411.54
2022-10-26,1424.61
2022-10-27,1437.80
2022-10-28,1431.19
2022-10-29,1401.81
2022-10-30,1369.88
2022-10-31,1341.77
2022-11-01,1314.22
2022-11-02,1287.25
2022-11-03,1260.83
2022-11-04,1237.80
2022-11-05,1215.19
2022-11-06,1192.99
2022-11-07,1171.20
2022-11-08,1149.80
2022-11-09,1131.40
2022-11-10,1110.73
2022-11-11,1092.96
2022-11-12,1072.99
2022-11-13,1055.82
2022-11-14,1036.53
2022-11-15,1019.94
2022-11-16,1003.62
2022-11-17,987.55
2022-11-18,971.75
2022-11-19,956.19
2022-11-20,940.89
2022-11-21,925.83
2022-11-22,913.11
2022-11-23,898.50
2022-11-24,886.16
2022-11-25,873.98
2022-11-26,861.98
2022-11-27,848.18
2022-11-28,836.53
2022-11-29,826.94
2022-11-30,815.58
2022-12-01,806.24
2022-12-02,796.99
2022-12-03,787.86
2022-12-04,780.63
2022-12-05,771.68
2022-12-06,762.84
2022-12-07,754.09
2022-12-08,747.17
2022-12-09,738.61
2022-12-10,731.82
2022-12-11,725.11
2022-12-12,718.45
2022-12-13,711.85
2022-12-14,706.95
2022-12-15,700.46
2022-12-16,675.08
2022-12-17,659.69
2022-12-18,653.64
2022-12-19,647.63
2022-12-20,643.17
2022-12-21,638.73
2022-12-22,634.33
2022-12-23,629.96
2022-12-24,625.61
2022-12-25,622.73
2022-12-26,640.21
2022-12-27,649.13
2022-12-28,649.13
2022-12-29,647.63
2022-12-30,646.14
2022-12-31,640.21
2023-01-01,637.26
2023-01-02,632.87
2023-01-03,629.96
2023-01-04,583.79
2023-01-05,556.19
2023-01-06,548.54
2023-01-07,543.50
2023-01-08,539.75
2023-01-09,537.27
2023-01-10,517.80
2023-01-11,501.34
2023-01-12,494.45
2023-01-13,489.91
2023-01-14,515.42
2023-01-15,531.11
2023-01-16,534.80
2023-01-17,533.56
2023-01-18,531.11
2023-01-19,529.88
2023-01-20,532.33
2023-01-21,533.56
2023-01-22,532.33
2023-01-23,531.11
2023-01-24,528.66
2023-01-25,527.45
2023-01-26,526.23
2023-01-27,523.81
2023-01-28,522.60
2023-01-29,521.40
2023-01-30,528.66
2023-01-31,533.56
2023-02-01,541.00
2023-02-02,539.75
2023-02-03,534.80
2023-02-04,533.56
2023-02-05,533.56
2023-02-06,533.56
2023-02-07,531.11
2023-02-08,522.60
2023-02-09,516.61
2023-02-10,514.23
2023-02-11,511.86
2023-02-12,510.68
2023-02-13,509.50
2023-02-14,507.16
2023-02-15,507.16
2023-02-16,505.99
2023-02-17,505.99
2023-02-18,505.99
2023-02-19,507.16
2023-02-20,507.16
2023-02-21,509.50
2023-02-22,508.33
2023-02-23,491.04
2023-02-24,479.84
2023-02-25,473.24
2023-02-26,467.81
2023-02-27,466.74
2023-02-28,467.81
2023-03-01,468.89
2023-03-02,468.89
2023-03-03,467.81
2023-03-04,467.81
2023-03-05,469.98
2023-03-06,471.06
2023-03-07,468.89
2023-03-08,468.89
2023-03-09,468.89
2023-03-10,465.66
2023-03-11,455.04
2023-03-12,444.66
2023-03-13,438.54
2023-03-14,441.59
2023-03-15,460.32
2023-03-16,469.98
2023-03-17,474.34
2023-03-18,469.98
2023-03-19,483.17
2023-03-20,515.42
2023-03-21,549.81
2023-03-22,552.35
2023-03-23,532.33
2023-03-24,509.50
2023-03-25,495.59
2023-03-26,488.78
2023-03-27,491.04
2023-03-28,485.41
2023-03-29,485.41
2023-03-30,501.34
2023-03-31,521.40
2023-04-01,544.76
2023-04-02,591.93
2023-04-03,617.02
2023-04-04,602.95
2023-04-05,598.79
2023-04-06,587.84
2023-04-07,560.05
2023-04-08,538.51
2023-04-09,539.75
2023-04-10,538.51
2023-04-11,534.80
2023-04-12,531.11
2023-04-13,526.23
2023-04-14,523.81
2023-04-15,521.40
2023-04-16,519.00
2023-04-17,520.19
2023-04-18,521.40
2023-04-19,520.19
2023-04-20,520.19
2023-04-21,523.81
2023-04-22,531.11
2023-04-23,536.03
2023-04-24,543.50
2023-04-25,542.25
2023-04-26,537.27
2023-04-27,532.33
2023-04-28,531.11
2023-04-29,528.66
2023-04-30,526.23
2023-05-01,525.02
2023-05-02,525.02
2023-05-03,529.88
2023-05-04,544.76
2023-05-05,554.90
2023-05-06,552.35
2023-05-07,543.50
2023-05-08,536.03
2023-05-09,529.88
2023-05-10,526.23
2023-05-11,523.81
2023-05-12,521.40
2023-05-13,521.40
2023-05-14,527.45
2023-05-15,544.76
2023-05-16,578.43
2023-05-17,612.76
2023-05-18,619.87
2023-05-19,609.94
2023-05-20,596.04
2023-05-21,578.43
2023-05-22,565.24
2023-05-23,557.47
2023-05-24,562.64
2023-05-25,589.20
2023-05-26,607.13
2023-05-27,601.56
2023-05-28,589.20
2023-05-29,575.77
2023-05-30,563.94
2023-05-31,556.19
2023-06-01,549.81
2023-06-02,547.28
2023-06-03,546.02
2023-06-04,543.50
2023-06-05,541.00
2023-06-06,537.27
2023-06-07,536.03
2023-06-08,553.63
2023-06-09,594.66
2023-06-10,643.17
2023-06-11,684.49
2023-06-12,694.02
2023-06-13,673.53
2023-06-14,670.43
2023-06-15,689.24
2023-06-16,733.51
2023-06-17,768.13
2023-06-18,773.46
2023-06-19,773.46
2023-06-20,777.04
2023-06-21,784.24
2023-06-22,793.33
2023-06-23,804.38
2023-06-24,806.24
2023-06-25,804.38
2023-06-26,808.10
2023-06-27,838.46
2023-06-28,869.96
2023-06-29,890.25
2023-06-30,906.82
2023-07-01,917.33
2023-07-02,925.83
2023-07-03,923.70
2023-07-04,925.83
2023-07-05,936.56
2023-07-06,965.05
2023-07-07,996.70
2023-07-08,1015.25
2023-07-09,1029.39
2023-07-10,1043.72
2023-07-11,1053.39
2023-07-12,1055.82
2023-07-13,1053.39
2023-07-14,1055.82
2023-07-15,1050.96
2023-07-16,1041.32
2023-07-17,1034.14
2023-07-18,1046.13
2023-07-19,1053.39
2023-07-20,1058.25
2023-07-21,1070.52
2023-07-22,1090.44
2023-07-23,1126.20
2023-07-24,1155.11
2023-07-25,1168.50
2023-07-26,1179.32
2023-07-27,1206.81
2023-07-28,1246.38
2023-07-29,1260.83
2023-07-30,1257.93
2023-07-31,1260.83
2023-08-01,1263.74
2023-08-02,1266.65
2023-08-03,1272.50
2023-08-04,2036.04
2023-08-05,1308.18
2023-08-06,1323.34
2023-08-07,1373.04
2023-08-08,1451.11
2023-08-09,1551.39
2023-08-10,1777.28
2023-08-11,1953.34
2023-08-12,1980.53
2023-08-13,1966.89
2023-08-14,1985.10
2023-08-15,1953.34
2023-08-16,1926.53
2023-08-17,1930.97
2023-08-18,1971.42
2023-08-19,1939.89
2023-08-20,1895.71
2023-08-21,1873.99
2023-08-22,1873.99
2023-08-23,1861.09
2023-08-24,1869.68
2023-08-25,1895.71
2023-08-26,1908.85
2023-08-27,1953.34
2023-08-28,2088.30
2023-08-29,2141.89
2023-08-30,2141.89
2023-08-31,2112.49
2023-09-01,2083.49
2023-09-02,2097.94
2023-09-03,2132.04
2023-09-04,2141.89
2023-09-05,2117.36
2023-09-06,2073.91
2023-09-07,2040.74
2023-09-08,2022.02
2023-09-09,2031.36
2023-09-10,2064.38
2023-09-11,2078.70
2023-09-12,2102.78
2023-09-13,2136.96
2023-09-14,2097.94
2023-09-15,2122.24
2023-09-16,2107.63
2023-09-17,2069.14
2023-09-18,2031.36
2023-09-19,2031.36
2023-09-20,2040.74
2023-09-21,2026.68
2023-09-22,2112.49
2023-09-23,2151.78
2023-09-24,2136.96
2023-09-25,2097.94
2023-09-26,2050.16
2023-09-27,2003.47
2023-09-28,1957.84
2023-09-29,1922.09
2023-09-30,1891.34
2023-10-01,1882.65
2023-10-02,1904.46
2023-10-03,1922.09
2023-10-04,1895.71
2023-10-05,1882.65
2023-10-06,1913.26
2023-10-07,1944.36
2023-10-08,1966.89
2023-10-09,1966.89
2023-10-10,1989.67
2023-10-11,1886.99
2023-10-12,1844.02
2023-10-13,1797.87
2023-10-14,1765.04
2023-10-15,1736.80
2023-10-16,1701.16
2023-10-17,1662.41
2023-10-18,1628.30
2023-10-19,1591.21
2023-10-20,1558.55
2023-10-21,1526.57
2023-10-22,1495.24
2023-10-23,1461.18
2023-10-24,1431.19
2023-10-25,1408.29
2023-10-26,1388.95
2023-10-27,1373.04
2023-10-28,1376.21
2023-10-29,1360.44
2023-10-30,1332.52
2023-10-31,1305.17
2023-11-01,1278.38
2023-11-02,1252.14
2023-11-03,1226.44
2023-11-04,1201.26
2023-11-05,1176.61
2023-11-06,1155.11
2023-11-07,1131.40
2023-11-08,1110.73
2023-11-09,1087.93
2023-11-10,1068.05
2023-11-11,1048.54
2023-11-12,1029.39
2023-11-13,1010.58
2023-11-14,992.12
2023-11-15,973.99
2023-11-16,958.40
2023-11-17,940.89
2023-11-18,1008.25
2023-11-19,1085.43
2023-11-20,1072.99
2023-11-21,1053.39
2023-11-22,1015.25
2023-11-23,985.28
2023-11-24,958.40
2023-11-25,936.56
2023-11-26,915.22
2023-11-27,898.50
2023-11-28,882.08
2023-11-29,865.96
2023-11-30,852.10
2023-12-01,838.46
2023-12-02,825.04
2023-12-03,811.83
2023-12-04,800.68
2023-12-05,787.86
2023-12-06,778.83
2023-12-07,768.13
2023-12-08,778.83
2023-12-09,804.38
2023-12-10,840.40
2023-12-11,859.99
2023-12-12,861.98
2023-12-13,848.18
2023-12-14,830.76
2023-12-15,813.70
2023-12-16,784.24
2023-12-17,764.60
2023-12-18,750.62
2023-12-19,738.61
2023-12-20,726.78
2023-12-21,715.14
2023-12-22,705.32
2023-12-23,695.63
2023-12-24,687.65
2023-12-25,679.77
2023-12-26,695.63
2023-12-27,694.02
2023-12-28,690.83
2023-12-29,684.49
2023-12-30,679.77
2023-12-31,673.53
2024-01-01,667.34
2024-01-02,662.74
2024-01-03,656.66
2024-01-04,652.13
2024-01-05,607.13
2024-01-06,579.76
2024-01-07,571.80
2024-01-08,565.24
2024-01-09,560.05
2024-01-10,556.19
2024-01-11,542.25
2024-01-12,531.11
2024-01-13,525.02
2024-01-14,521.40
2024-01-15,543.50
2024-01-16,556.19
2024-01-17,554.90
2024-01-18,553.63
2024-01-19,551.08
2024-01-20,547.28
2024-01-21,544.76
2024-01-22,543.50
2024-01-23,541.00
2024-01-24,538.51
2024-01-25,536.03
2024-01-26,533.56
2024-01-27,532.33
2024-01-28,529.88
2024-01-29,527.45
2024-01-30,526.23
2024-01-31,531.11
2024-02-01,536.03
2024-02-02,536.03
2024-02-03,538.51
2024-02-04,541.00
2024-02-05,544.76
2024-02-06,542.25
2024-02-07,544.76
2024-02-08,541.00
2024-02-09,531.11
2024-02-10,526.23
2024-02-11,522.60
2024-02-12,520.19
2024-02-13,517.80
2024-02-14,515.42
2024-02-15,513.04
2024-02-16,510.68
2024-02-17,508.33
2024-02-18,508.33
2024-02-19,507.16
2024-02-20,507.16
2024-02-21,507.16
2024-02-22,513.04
2024-02-23,543.50
2024-02-24,586.49
2024-02-25,562.64
2024-02-26,548.54
2024-02-27,531.11
2024-02-28,520.19
2024-02-29,515.42
2024-03-01,510.68
2024-03-02,505.99
2024-03-03,502.50
2024-03-04,497.88
2024-03-05,493.31
2024-03-06,486.53
2024-03-07,484.29
2024-03-08,483.17
2024-03-09,480.95
2024-03-10,476.53
2024-03-11,465.66
2024-03-12,457.14
2024-03-13,452.94
2024-03-14,452.94
2024-03-15,461.38
2024-03-16,472.15
2024-03-17,469.98
2024-03-18,467.81
2024-03-19,466.74
2024-03-20,469.98
2024-03-21,476.53
2024-03-22,485.41
2024-03-23,494.45
2024-03-24,491.04
2024-03-25,502.50
2024-03-26,491.04
2024-03-27,494.45
2024-03-28,488.78
2024-03-29,488.78
2024-03-30,493.31
2024-03-31,511.86
2024-04-01,531.11
2024-04-02,552.35
2024-04-03,569.16
2024-04-04,547.28
2024-04-05,531.11
2024-04-06,528.66
2024-04-07,523.81
2024-04-08,569.16
2024-04-09,582.45
2024-04-10,553.63
2024-04-11,544.76
2024-04-12,538.51
2024-04-13,533.56
2024-04-14,527.45
2024-04-15,523.81
2024-04-16,521.40
2024-04-17,519.00
2024-04-18,525.02
2024-04-19,539.75
2024-04-20,562.64
2024-04-21,577.10
2024-04-22,582.45
2024-04-23,602.95
2024-04-24,591.93
2024-04-25,589.20
2024-04-26,578.43
2024-04-27,571.80
2024-04-28,573.12
2024-04-29,585.14
2024-04-30,598.79
2024-05-01,605.74
2024-05-02,637.26
2024-05-03,652.13
2024-05-04,681.34
2024-05-05,878.02
2024-05-06,884.12
2024-05-07,898.50
2024-05-08,838.46
2024-05-09,806.24
2024-05-10,787.86
2024-05-11,778.83
2024-05-12,784.24
2024-05-13,780.63
2024-05-14,771.68
2024-05-15,761.08
2024-05-16,750.62
2024-05-17,740.31
2024-05-18,742.02
2024-05-19,759.33
2024-05-20,766.36
2024-05-21,762.84
2024-05-22,730.14
2024-05-23,725.11
2024-05-24,720.11
2024-05-25,713.50
2024-05-26,716.79
2024-05-27,728.46
2024-05-28,1302.17
2024-05-29,2069.14
2024-05-30,2653.61
2024-05-31,1891.34
2024-06-01,1583.89
2024-06-02,1502.14
2024-06-03,1441.12
2024-06-04,1338.68
2024-06-05,1311.20
2024-06-06,1311.20
2024-06-07,1305.17
2024-06-08,1385.76
2024-06-09,1392.16
2024-06-10,1323.34
2024-06-11,1275.44
2024-06-12,1290.22
2024-06-13,1272.50
2024-06-14,1305.17
2024-06-15,1354.19
2024-06-16,1748.85
2024-06-17,1769.11
2024-06-18,1773.19
2024-06-19,1852.53
2024-06-20,1835.54
2024-06-21,1913.26
2024-06-22,1852.53
2024-06-23,1818.70
2024-06-24,1802.02
2024-06-25,1781.38
2024-06-26,1769.11
2024-06-27,1793.73
2024-06-28,1797.87
2024-06-29,1835.54
2024-06-30,1975.97
2024-07-01,2064.38
2024-07-02,2242.88
2024-07-03,2696.74
2024-07-04,2850.02
2024-07-05,2916.43
2024-07-06,2903.02
2024-07-07,2943.42
2024-07-08,3012.01
2024-07-09,2984.38
2024-07-10,2998.16
2024-07-11,3032.89
2024-07-12,3032.89
2024-07-13,3032.89
2024-07-14,2977.52
2024-07-15,2909.72
2024-07-16,2876.40
2024-07-17,2843.46
2024-07-18,2903.02
2024-07-19,2963.83
2024-07-20,2963.83
2024-07-21,2909.72
2024-07-22,3025.91
2024-07-23,3053.92
2024-07-24,3046.89
2024-07-25,3018.95
2024-07-26,2977.52
2024-07-27,2998.16
2024-07-28,2957.01
2024-07-29,2889.68
2024-07-30,2843.46
2024-07-31,2889.68
2024-08-01,3039.89
2024-08-02,3032.89
2024-08-03,3039.89
2024-08-04,3175.87
2024-08-05,3220.07
2024-08-06,3168.57
2024-08-07,3242.40
2024-08-08,3234.94
2024-08-09,3190.54
2024-08-10,3205.27
2024-08-11,3205.27
2024-08-12,3175.87
2024-08-13,3190.54
2024-08-14,3272.41
2024-08-15,3302.70
2024-08-16,3234.94
2024-08-17,3197.90
2024-08-18,3197.90
2024-08-19,3310.31
2024-08-20,3498.45
2024-08-21,3961.78
2024-08-22,4374.22
2024-08-23,4344.10
2024-08-24,5010.87
2024-08-25,4953.50
2024-08-26,4840.72
2024-08-27,4741.42
2024-08-28,4665.59
2024-08-29,4633.47
2024-08-30,4601.57
2024-08-31,4548.88
2024-09-01,4476.13
2024-09-02,4384.31
2024-09-03,4384.31
2024-09-04,4384.31
2024-09-05,4364.16
2024-09-06,4314.19
2024-09-07,4254.98
2024-09-08,4196.59
2024-09-09,4139.00
2024-09-10,4026.17
2024-09-11,3943.57
2024-09-12,3880.50
2024-09-13,3792.15
2024-09-14,3714.35
2024-09-15,3671.82
2024-09-16,3621.43
2024-09-17,3547.13
2024-09-18,3490.40
2024-09-19,3434.58
2024-09-20,3379.65
2024-09-21,3310.31
2024-09-22,3227.49
2024-09-23,3154.01
2024-09-24,3096.42
2024-09-25,3075.10
2024-09-26,3075.10
2024-09-27,3046.89
2024-09-28,3082.19
2024-09-29,3018.95
2024-09-30,2977.52
2024-10-01,2950.21
2024-10-02,2909.72
2024-10-03,2883.03
2024-10-04,2896.34
2024-10-05,2923.15
2024-10-06,2936.65
2024-10-07,2896.34
2024-10-08,2863.18
2024-10-09,2817.38
2024-10-10,2765.94
2024-10-11,2727.98
2024-10-12,2690.54
2024-10-13,2659.72
2024-10-14,2605.15
2024-10-15,2539.97
2024-10-16,2482.13
2024-10-17,2425.61
2024-10-18,2375.84
2024-10-19,2354.05
2024-10-20,2321.74
2024-10-21,2242.88
2024-10-22,2191.81
2024-10-23,2146.83
2024-10-24,2107.63
2024-10-25,2069.14
2024-10-26,2069.14
2024-10-27,2059.63
2024-10-28,2017.37
2024-10-29,1975.97
2024-10-30,1930.97
2024-10-31,1891.34
2024-11-01,1856.80
2024-11-02,1810.34
2024-11-03,1773.19
2024-11-04,1736.80
2024-11-05,1705.08
2024-11-06,1673.94
2024-11-07,1650.96
2024-11-08,1617.08
2024-11-09,1591.21
2024-11-10,1565.75
2024-11-11,1533.62
